,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
271915,164808.0,1.6614297176104,-0.738544584937634,-0.717678165883511,1.30962824942223,-0.438281946479527,-0.0754118636529561,-0.262140409808009,-0.0527893380817094,0.971924069801181,0.149009237298858,-1.63866135007303,-0.11777566622778,0.0478950451318604,0.0445942596653071,0.878984616262338,0.713609181518891,-1.04382727724219,0.655340532161385,-0.535331175756029,0.127461410922673,0.282188419669023,0.553842541106713,-0.111583315492552,-0.728450741590925,-0.0630361598939855,-0.535591954498746,0.0203104431613014,-0.0063511535890441,187.2,0
75084,55891.0,-0.470495595871063,1.14669756541106,1.89503563244154,2.46330762519994,0.928928511430882,2.20995260934554,0.131271951003367,0.72971228731521,-1.83852145375125,0.6301974184516,2.15424572533915,0.588483767461987,-0.0827580357726226,0.629290073509777,1.66992952353997,-1.04078001668543,0.937474844895448,-1.5382795800146,-0.375809311272015,-0.0067167795629183,0.0225046328116656,0.146004705515333,0.102604108286058,-1.06040782842652,-0.824387055127641,0.0537427685159567,0.205350528715638,0.115802926009301,0.76,0
126320,77983.0,1.16163895476461,-0.382529046468496,0.920812584552009,-0.900319173731815,-0.883643809337793,-0.0070502293451599,-0.692357516384426,0.201535060327108,1.42192823630569,-0.98152188298793,1.63252767131633,1.99266433780465,0.75477225365079,-0.103082692274344,0.725100873403571,-0.579953314019778,-0.169650305042678,0.124653144989806,0.482098109839351,-0.0886842197410764,0.077148659761143,0.514351067264537,-0.0297330056388443,0.0665380160643137,0.428067452799056,-0.677184433562832,0.112192177303186,0.0236107193793811,1.0,0
15741,27172.0,1.17925558530331,0.0050049175937034,0.553376391773039,0.490874224344512,-0.711815528556019,-0.834714777076706,-0.152156359653628,0.0262565126395651,0.060029427562563,0.135372471864934,1.36523534649607,0.155600003072858,-1.61839999943339,0.806234422499049,0.527584715079622,0.533965998855841,-0.482844765374995,0.0886714482143242,0.135439875765036,-0.170421889399797,-0.20897942294106,-0.765155323358054,0.164013037775106,0.49991429104035,0.0709312600190576,0.174167460928841,-0.0553340024527956,0.0079540285509491,15.98,0
111826,72386.0,1.09540894248241,0.0660188757578627,0.752611303787988,1.43663855958209,-0.550017892621819,-0.244188225933214,-0.117621220690708,0.0358989061461101,0.200941465951504,0.0327411146035615,1.06597429793197,1.37871912066462,0.0579084445746273,0.0164586516893525,-1.2008304416176,-0.280621431390644,-0.189097560268058,0.004176641747645,0.166592770075109,-0.0957379249088022,0.0203544949361276,0.241867327086553,-0.129885246840602,0.578188787545506,0.683533746552519,-0.305101927228849,0.0323667169928056,0.0181195747588885,27.82,0
200636,133513.0,2.04675874404377,-0.216940567996474,-1.23748376975376,0.222836780545475,-0.0275261631780526,-0.701280510888113,-0.0277503429812901,-0.078644134019381,0.532903126066297,0.286467305005772,0.356087861798499,0.210804236693894,-1.43353001571397,0.743258758521306,-0.469483476304452,0.274384786489839,-0.595993399768788,-0.0653885952158686,0.592818667097741,-0.296614600899785,-0.28054765752332,-0.779488742857088,0.297779303328444,-0.447132895916969,-0.326368821060082,0.207679189560054,-0.0846495519702107,-0.0773392065468892,1.29,0
270358,164038.0,-0.374142565205929,0.11436799703995,0.138884381890121,-1.36351837561054,2.42692800374031,4.09636316342249,-0.438885531129481,1.15854141252901,0.357941201751581,-0.822165494880949,-0.409608301894254,0.0397087231855253,-0.181481562832586,-0.0338391200972929,0.775056652652565,-0.228907539098769,-0.467758822103445,0.314304099316895,0.0554918992129926,0.0430330001049407,0.290062060061351,0.871501486660958,-0.184578518338473,0.73194184468238,-0.229141780325524,-0.150418782850103,0.215787954785084,0.169615521674227,11.5,0
27765,34694.0,-0.388118381796334,0.984246281619847,1.23681041705165,0.0263364607155328,0.0932224547018496,-0.542000524667422,0.552150554067464,0.138796462310036,-0.202064296283035,-0.518972323426973,-0.212402641583039,-0.688064600247734,-1.20606749582936,-0.141190419043913,1.28895164907897,0.151512637396617,0.361343282399874,-0.426972417668723,-0.441200569531354,0.0022559903452512,-0.250094114019809,-0.681689534601843,0.0344746577768983,-0.0131107518979631,-0.276882709834117,0.105883366320891,0.252995482959578,0.0922066484323018,4.99,0
1934,1494.0,-1.46077000426592,1.36884785237929,1.09528856106807,-0.728948259930249,-0.467370009690011,-0.553949786736921,0.232215327136529,0.599587942967739,0.14062679763277,-0.163915227479479,0.646994815553503,0.754434070379367,-0.766509022039089,0.24214885007107,-1.36726837158377,0.0864759945587664,-0.191548397391304,-0.0884338087953806,0.14286666920277,0.139522083101281,-0.17438976705812,-0.326477250775762,-0.102198408573094,0.339120318858141,0.0923613381976057,0.373430072583886,0.363699491732966,0.210499117989074,5.0,0
101658,67906.0,1.23879866801103,-1.4294565699543,0.640028371158442,-1.20833080857382,-1.84912327286557,-0.618336663699473,-1.06310186641639,-0.0485372609528645,-1.64339544122372,1.35649804393976,-0.0948418306367026,-1.12634066963855,-0.381151665685388,-0.146407648955055,1.05509419829163,-0.57345991337938,0.886221553328362,-0.410202421758462,-0.79576122963432,-0.20957579281461,-0.151852564245279,-0.303577887920134,0.0858198469899122,0.358066106003204,0.0686380247846248,-0.280574029343676,0.0331218579994252,0.0429855491894556,117.0,0
174003,121728.0,-1.7229501102297,-1.35876885276043,1.3188305193616,-2.65386913354445,1.21147620037729,-1.21875205463147,-0.0823639100743931,0.135496354774426,0.644010221266294,-1.67414262620694,0.667662988862419,1.43898854811346,1.08349926359284,-0.168019992089364,-0.414388817227147,0.582651304988518,-1.33223105223059,0.664473459465403,-0.671356458782091,0.447069784654954,0.467287860685898,0.842352850860645,0.0917716565712791,-0.331960296214546,0.223125876390903,0.139628035782101,-0.0104586537136672,0.13762931514364,104.81,0
31299,36308.0,1.27193811608276,-0.569101733949843,-0.464207799478406,-1.08414479334296,1.31620843128314,3.7017759074339,-1.24363812986891,1.01553610363042,0.825135962378151,-0.278480130674615,-0.287197653421787,0.202111498421901,0.101349264744,-0.193774601306532,0.928249463361475,0.682281847738932,-0.732806157006351,0.188989339597476,0.449942607622068,0.0795575229593713,-0.11149293698853,-0.348523507554625,0.0194136052611022,1.07700437863293,0.245544684761751,1.01369378200364,-0.0360106300479763,0.0113606087390127,13.14,0
108759,71055.0,-0.12460987650159,0.75903748184876,1.39694611613734,0.646635950217485,-0.185666355314468,-0.847905422200231,0.48575908242731,-0.0657692444679695,-0.420677735446271,-0.164354020174297,-0.552748509665276,-0.758538687216173,-1.15243379675085,0.509565085650802,1.41990907261937,-0.183153138465995,0.0734873968956755,-0.078743169656987,0.980309877681988,0.0155761318256557,-0.128548791496415,-0.449851346046174,0.0020413907658327,0.358089864020383,-0.316923582395844,0.28010881305666,0.0112590392316803,0.0347918348560451,8.66,0
36712,38656.0,1.17707601030142,0.578650670162681,-0.37680513437862,1.0665862689751,0.454467235389886,-0.208962500317082,0.125941599637074,0.0483905451999444,-0.3596358391332,-0.447753491077379,1.7094862644039,0.741439697863187,0.167937781118629,-0.896235699252675,0.607437853632363,0.492310347292224,0.567366062658556,0.589399478988932,-0.529684378955781,-0.0998754911163204,0.0085811407847095,0.107824477386428,-0.145691756415266,-0.410072495390181,0.640612284890062,-0.29578187331273,0.0457356566148637,0.0348618061038354,1.0,0
72320,54655.0,1.21873161119529,0.49544346473992,-0.494128616288963,0.821134075649584,-0.0733812938427511,-1.2884258656107,0.203496579343492,-0.0931732933031142,-0.198384180483893,-0.497038096137514,1.80190890774543,-0.23847476026095,-1.80981323091907,-0.769683774368104,0.428481125278337,0.76280294088611,0.951685561811022,0.891225464471645,-0.142692425638183,-0.168360554559494,-0.107238078499827,-0.366923568373503,-0.0514225888017864,0.379895094985305,0.45927639795704,0.344183158527484,-0.0447015785757819,0.03132509458309,0.76,0
73055,54954.0,1.11649757519125,0.290416774815227,0.628575824062494,1.18656902132098,-0.187645852315231,-0.299769164872804,0.0796250088576337,-0.0661481515509399,-0.135302806153857,-0.0674038480548208,0.0773514566584422,0.923130216326242,1.11549474567629,0.116583568743201,1.17442634832621,-0.0032580480851038,-0.298851742303581,-0.929809635439631,-0.711536119063057,-0.0409593137109052,-0.221242286215272,-0.640284956951703,0.140919176964965,0.0555395433713479,0.232397703229279,-0.65470138051851,0.0460405473377452,0.0371799920839631,34.0,0
29168,35348.0,1.26645703220966,0.0867496762661606,-1.5083361125292,-0.0420309419614892,2.37485155688041,3.19635322874396,-0.168408813585757,0.706015952771404,-0.269860057520765,0.0714598651701916,-0.152581928732453,0.0366792939835264,-0.0698953968135654,0.618837208393609,0.966576605864619,0.247513375316371,-0.857682181498081,0.143446513078427,0.0828419532538352,0.0225111790586005,-0.0685932396953904,-0.356925457911363,-0.150339601446747,1.00104471320188,0.879515219607117,-0.345195784155223,0.0014193694391896,0.0140541059623596,27.59,0
207692,136796.0,1.69642494264921,-0.633934356519895,-1.33263931525555,0.589138957492674,-0.206889265963492,-0.838705089799738,0.347950698545499,-0.236960732731385,0.859882089423025,-0.196014885099783,-0.597338446262588,0.311514322632302,-0.743796253869302,0.477940347426811,0.0946716740531627,-0.547684594009496,-0.0110144781496176,-0.744102229127212,-0.0009996973994855,0.052418194858407,-0.125583110147494,-0.610758440264706,0.209619727130644,1.05091500826213,-0.183713723201226,-0.608390554191441,-0.0473645058452705,-0.0133300555157479,171.4,0
85862,60974.0,0.66410987666735,-1.86640020137395,-0.752423272576545,-0.367034840181056,-0.925876575496691,-0.482148772647046,0.217852045205457,-0.306245691881269,-0.628590258929327,0.409351054044076,-1.37389322964139,-1.17710917629206,-0.576197263978477,0.0055915605999402,-0.0292706606533567,0.86272631792337,0.374976504703878,-1.20449529691817,1.00082443824409,0.885575418925341,0.343008722999763,0.0454887681809735,-0.632125162655642,-0.391215432293347,0.717978782726955,-0.0560071414151464,-0.095849592520387,0.0676339297316181,435.0,0
120258,75761.0,-0.726674061395931,1.29209145403911,1.98502728052492,2.82428748574817,-0.236544104248011,0.240925535735645,0.30816288704424,0.142071441579881,-1.02135741787822,1.06111253741643,-0.146957163267322,-0.704014798570892,-0.717428222879945,0.289925509351859,1.7065573066045,-0.242699128018853,0.338257742508883,-0.327595813217746,0.244787590482628,0.0957724282485244,0.0244972995190777,0.130142206383743,0.0338371683321776,0.37339200220138,-0.65767710623408,0.0613129286406752,0.181067045450451,0.213390241061022,38.0,0
161675,114412.0,-0.346483117283493,-0.371430530631713,1.57935618615964,-1.73488082211415,-0.644890006552518,0.657383575794031,-0.314604481403789,0.258239930947295,-0.568838747886481,-0.0532756883366343,-1.93710853506811,-0.973936400698563,0.363601902995319,-0.511708624398126,1.04410956901595,-0.215421937880657,-1.02918039853689,2.29378140636033,-1.24297831799078,-0.260274069138899,-0.0495797890840861,0.136433096427442,0.0946695438417848,0.0101115256504869,-0.656994804325427,0.572878881564166,0.124955914178199,0.177823954449822,88.85,0
84535,60348.0,1.10174907102949,0.174672176885787,0.402804114347257,1.0959001799222,-0.195040369055915,-0.394778721164013,0.122115939029027,-0.0857210948322937,-0.0221445780868854,-0.0817737334565706,-0.0683150669699194,0.548083015517224,0.478086883873256,0.280069109470672,1.22998701441563,-0.133892196357489,-0.221604710307941,-0.661157182454186,-0.748527178739409,-0.0490994305491052,0.0065128226814713,-0.0012045166295713,-0.0354875377884529,0.0826833243532448,0.467764852437278,-0.415691860655704,0.0331761033916736,0.0312128554687239,49.99,0
93142,64267.0,-0.71184241005761,1.30311264312059,0.80471941157692,-0.0853230046960406,-0.0883117503395311,-0.515697453065238,0.265463032960479,0.521363510926937,-0.799917971155797,-0.570951581408433,1.04290020102116,0.64975382910225,0.133992356055632,0.0681321857851349,0.180833948204795,0.798784450146861,-0.192414704912629,0.506993224684998,0.315657521929086,0.0407101240438675,-0.187233021477334,-0.650297720038967,0.0047118126301889,-0.0503412665346301,-0.120435301499789,0.0770488076500343,0.113467400612446,0.0223196777300486,10.99,0
10355,16550.0,0.942873444687949,0.217301692486779,1.56767421045023,2.6929862641515,0.149267297623248,2.24408186725684,-0.934809825302555,0.639750931685889,1.26480354799734,-0.090048721157028,1.08021799793392,-1.56798143923218,2.35068753847286,0.992076587700865,-0.0340071215449069,-0.710463834962154,1.47923387411976,-1.96406779220115,-2.60196283975629,-0.296585473212098,-0.108693095218618,0.277727278382994,0.175825308808585,-1.01411441949698,-0.0152207469877541,0.0444398229712821,0.0926090016206469,0.0160553841481921,0.0,0
76576,56633.0,-1.61283955713016,1.38125313870455,-0.451519390110747,-0.850876712933741,-1.11865863211199,-0.650499544463831,-0.870164104412372,0.196509792095336,-2.09962110841472,0.0091081811567115,-0.531401249275193,-0.102236349402723,0.698359377329079,0.880095519030795,0.616493424560872,0.418648006926497,1.44747943450726,-1.65780623090168,1.0235611665073,-0.37657654139996,1.30645806086426,0.859910086901526,-0.0172192843396297,0.143176268184733,-0.138259013463741,-0.0307518488067577,-0.421756501065996,-0.0819478455633964,24.99,0
233148,147460.0,1.94238446844342,-0.242696292152973,-0.549051496215316,1.43918231375088,-0.144945714690757,0.229408378233408,-0.372671402698379,0.155708074253633,1.3331050989169,0.0035638864562367,-1.63994546694361,0.0987606333105159,-1.17564176025327,-0.0855044015232772,-0.997114725342522,-0.346900585229797,-0.0355090177684146,-0.741993545852387,0.238438818717307,-0.32082534445039,-0.547843162550651,-1.36673136705451,0.463183586932805,0.402941160802567,-0.322506334795531,-1.12001241926455,0.0452884437967734,-0.0273672270271117,11.59,0
227159,144957.0,2.06685567390536,-0.142994674312176,-2.07636719415803,0.414926764485128,0.638263037075244,-0.76710569664276,0.548135198396806,-0.392030644908571,0.458642506207134,0.122151268155781,-1.87609572259813,-0.12442309454878,-0.19086343895252,0.421792993285875,-0.353401479535938,-0.259668620722756,-0.455274837510372,-0.426693101633049,0.519986383517104,-0.138880750644585,-0.0719816704572551,-0.0972785987235769,-0.0961202718988551,-0.956719184235841,0.331667128254123,0.438024204862992,-0.0943826123439849,-0.0771783200644819,49.99,0
215479,140090.0,-0.429552385911845,0.512229633153995,-0.420575740680236,0.902363696833268,1.41258690826022,-0.297971572622356,1.15870844351079,-0.37158691833771,-0.217425111289942,0.724881222136589,0.430998702247107,-0.257459333363214,-1.78412831217394,0.65882552510271,-0.809538365474499,-0.949600126502989,-0.20238718190039,0.289775104169421,1.06696450684712,-0.351318075412175,0.149918198945717,0.791808296371879,0.172532946896429,0.676664828827879,-0.856868500012038,-0.665629235546998,-0.242913515795718,0.0837570701094238,14.99,0
125498,77692.0,1.11476356499885,-0.0107325411261518,1.13483415408657,1.01241394498893,-0.473781746880801,0.703514654557721,-0.681938630083294,0.328594303099406,0.395272156047301,-0.0444106143977223,1.10585257888867,1.49572263714596,0.870414561867707,-0.203617365386014,0.108306281096651,0.232363553299776,-0.544818927184779,0.12399484370686,-0.312388760403314,-0.0990900588070903,0.0567428819113776,0.369006834703389,-0.0315393894788857,-0.27883486954159,0.361823933353923,-0.369801306509404,0.0881473139512907,0.0226707007677426,1.0,0
118204,74990.0,0.819043021713229,-0.733994727660292,-0.119328325200257,-0.841600503181997,-0.62489503426024,-0.803134516275856,0.314443230861969,-0.0576026153952244,0.782389048308767,-0.909389475671514,1.93057133678441,1.11868245279179,-1.0180056862068,0.976847000073077,1.17570576163934,-0.680508858931651,0.0088684055142,-0.437428501804585,0.60715974867729,0.199970569131453,-0.25303910830055,-1.18163424827351,0.0557917752126703,0.147092527302275,0.137434659728625,-1.14418779159709,0.0074280701597989,0.0485686511051675,203.99,0
63353,50678.0,1.13478105590313,0.250044973063482,0.248615210476005,1.10834188373437,-0.327916422411385,-0.511305369537187,-0.113731975046652,-0.0106053992151576,0.487680913446147,-0.833960111478537,0.217390465097616,0.657475001995877,0.245846526222548,-1.61518012711602,-0.0615598291391671,-0.307356245924221,1.50414545842601,-0.581484608414109,-0.502248529452671,-0.084574066005952,-0.125626301830276,-0.0615315237598267,-0.0315032266504012,0.352988562010993,0.44781082393451,0.419302848791916,0.0216016934749868,0.0439816905394729,12.31,0
32363,36764.0,-0.746762659936154,1.00670646353535,1.55634465169415,-1.000306837405,1.26109822412453,-0.121937492203427,1.37471957654469,-0.274259253454526,-0.405869629378883,-0.901703034986116,-1.70968287689388,-0.182764617021275,0.858233435115103,-0.340204676369776,-0.107327286967073,0.996957003745725,-1.72940259424076,0.13784596148345,-1.34946112511371,-0.059776279783221,-0.136032119572689,-0.322593187864486,-0.5569705467932,-1.02429593783504,0.877114965728464,-0.626839248981186,-0.15575197241057,-0.177125677101749,14.99,0
145629,87102.0,-1.18396258460469,0.0325359466565843,-1.31404214371285,-2.38121859113718,1.70225410982406,-1.90050546874382,0.840578163129485,0.132741043840441,-0.253017389141826,-1.13588468689409,0.254677848477212,1.3211413404077,0.422495122944636,0.83007336857178,-1.97013636321496,-0.182486959916834,-0.722524084252391,-0.254455304957093,-0.438030441330767,0.0282181466551474,0.362468642975792,0.84366436309858,-0.273928378125495,-0.346059903840015,-0.276226219203096,0.533067495195788,0.231637909728388,0.0297946499843095,1.0,0
96309,65712.0,1.08108086963972,0.417407726308334,1.23014077586954,2.61835568456351,-0.439086729177455,0.0968094042387968,-0.18279116465658,0.128959348501568,-0.596905103229787,0.651679583261693,1.14197365502321,1.36149198336821,0.551785222990664,-0.10074598294587,-1.3546856235871,0.481069713601944,-0.495703397789919,-0.356477851620287,-0.373595003719093,-0.110575366754849,-0.285913249265902,-0.737047638532023,0.155645088762283,0.508219977894315,0.216910624385811,-0.307545410797447,0.0174692138529435,0.0251222508130488,7.57,0
64690,51261.0,-0.659527285943696,0.819948418605382,-0.218926590260532,-0.736393014444847,1.81235970518628,3.58210196748823,-0.228527542129926,1.26690438486957,-1.12273687593833,-0.44839626469728,-0.116015472442701,-0.245416632883775,0.162622698547253,0.739079428903227,1.94539260839697,-0.0430391409121597,0.0466855886582707,0.21551831044659,2.30880835084834,0.347313756914413,-0.150884244173147,-0.781418027631969,-0.028866393883579,1.05441779463084,0.0740671559275401,1.11569084416602,-0.136264914074586,0.0032413944527048,49.95,0
233759,147693.0,2.22748037484024,-1.6846128469504,-0.433376578867659,-1.57966658735917,-1.68936778167576,-0.151036728770483,-1.69474123704679,0.090105588852189,-0.852330874933664,1.71079402783106,0.0554224224787346,-0.620880316319192,-0.315206328178582,-0.446348689603357,-0.710793902857597,-0.0351519390677859,0.0837380727537861,1.03047163425225,0.100580505005602,-0.448728369866114,0.0695238852130992,0.721109984077572,0.105708397750867,-0.415517362732004,-0.218476326265453,0.0180778934578559,0.0351461636432163,-0.0566058463220408,21.94,0
123308,76879.0,1.27971150108716,0.187065302900849,-0.17064240826342,0.420119814236366,0.197705760207428,-0.0544243893950901,-0.0910309699206875,0.0665301365193159,0.278056255354179,-0.291143560195196,-0.948729599848969,-0.6460143756827,-0.809197141916562,-0.0819485080945922,1.55051070483667,0.535880887821117,-0.0247865641980738,-0.272990262794842,-0.169801657507011,-0.152600580910172,-0.338801596721776,-0.999527108105278,0.0471259067898909,-1.00697357332937,0.236658318986457,0.190356791839227,-0.0160405478662556,0.0149525195653921,3.58,0
116667,74382.0,0.941831395438175,-0.0295740151137375,0.281795327022647,1.24247050837064,-0.325683179342409,-0.636956979569646,0.34392651481205,-0.176704559155952,-0.130915960795731,-0.100666581950659,0.20509432589227,0.64457334440959,0.425428267030194,0.368898462179564,1.10910607319579,-0.34608244751609,-0.052272513060323,-0.742427858836061,-0.8949805495387,0.0933655358682592,0.156459852243215,0.277394583095036,-0.143374422524778,0.419435174557503,0.542217001819727,-0.33302498017629,0.0107784389165035,0.0424908154499923,126.77,0
268525,163258.0,0.0404647008123327,0.842487254712669,0.289509985673799,-0.579193103969511,0.373620691460466,-1.13479128725371,0.999953839385935,-0.193448388052216,-0.005030713756115,-0.404499208734559,-0.964425483998792,-0.0023496586466997,-0.259009887597531,0.166345669092019,-0.37443595023178,-0.0829400249847752,-0.390166039940912,-0.717815404989135,-0.0858734096149151,-0.0524667989437122,-0.262025860156499,-0.591795681214775,0.0779609298948193,0.0318641621131426,-0.498817641201966,0.138582064368526,0.244846058146007,0.0970585901162712,4.83,0
8848,12104.0,0.848550423193956,-0.186996511249542,0.113023966865534,1.35697746285092,0.119563515672771,0.450265359868403,0.0991374878063083,0.104279838661508,1.22196230355143,-0.395506262942429,2.35805253919422,-1.66440540593122,0.725053581835818,2.10911663102675,-0.811287567573895,-0.792532639453918,0.990921890604964,-0.456747175422305,-0.753400860002141,-0.0242611513856364,-0.0006901990915814,0.0990319926406213,-0.204183090253397,-0.34224995869129,0.570943003647071,-0.285703409619629,-0.0172581955153588,0.0128872955473159,141.95,0
165853,117708.0,1.92015840281423,-0.960629024114888,0.455239215978107,0.532185866177964,-1.36983881892284,0.510760245022443,-1.51968586184372,0.404777667125684,2.3450732566983,-0.181656517791237,-1.68452149658919,-0.137777167266946,-1.15508104312234,-0.738116877902054,-0.282246127312265,0.359985203922835,-0.213404001387391,0.288780803459461,-0.0318123982361566,-0.232707526940637,0.108704011742908,0.611087286094788,0.247520733779926,0.773049492231795,-0.487716436959582,0.661663366725534,0.01148405337639,-0.030574437890579,15.3,0
269662,163709.0,-1.1751724312526,0.417263068849384,-0.347491043184137,-0.860439573042349,1.41015377995528,0.0037265991048843,0.806231405119712,0.407100379676518,-2.3604010439667,-0.242716699623812,-0.651229652048733,0.200734245815934,0.589055687749374,0.857460739041218,0.0555807318198244,-2.5685250911972,0.569789890784502,-0.419168412309603,-2.9324773700271,-0.623378508969443,0.01930027505283,0.295732065942673,-0.184907217364696,-1.06688541290042,0.346389824705203,-0.479915556246812,0.0252685668151777,-0.0257364217894129,41.16,0
241606,151094.0,2.07818847833921,0.139343812693684,-1.73049195823884,0.407555616445186,0.420172380707538,-0.856191246485928,0.168777538012198,-0.219864440722818,0.533228316122089,-0.371288857292982,-0.655674925188694,0.0039779691977915,-0.161372841418785,-0.800776973871835,0.234940284460455,0.343047882032557,0.467507297872247,-0.261380069110848,0.0745297917705474,-0.16884567624468,-0.370705966783424,-0.973860927844958,0.335833565531668,0.475539798645205,-0.25901466982661,0.17573149904376,-0.0643449576328976,-0.0314605246480872,1.98,0
4690,4116.0,1.14623393880333,0.789348584307447,0.608383045460048,3.09678272956747,0.0217205045848869,-0.254847768844335,-0.0289014043042658,-0.143767558372575,0.921674857009777,-0.334999936684655,0.400304380477539,-2.11957657770206,2.26965622653052,-0.041522967571576,-1.60770502148707,0.391242360844264,1.40512979228744,0.147924125154297,-0.991849772543827,-0.128054970617371,-0.281048120998596,-0.3271706100763,-0.098337832506881,0.270999292344689,0.629861715346723,0.0364747853997344,6.08927644716482e-05,0.0409701207764015,7.59,0
277315,167589.0,1.90492614341392,-0.646488177277473,-0.759546666336227,0.0358102149366336,-0.298570306092123,0.22498830425471,-0.610834279099693,0.209682662988923,0.946961799070525,0.169678183843194,0.252596597552066,0.307888736477836,-0.921114218268996,0.320656790174018,0.0209418839735102,0.846816749819594,-0.902457770129468,0.3417380426312,0.456783047820572,-0.0923119710469543,-0.231790855701767,-0.811175342571865,0.365478981633438,0.154177147517397,-0.643797489192119,0.209830858533027,-0.0660103438606285,-0.0449871725496135,61.94,0
99299,67056.0,-0.444059183232242,0.665504022751846,0.453954933206138,0.201273122274947,0.843242563016934,-1.69989702118209,0.638303958767254,-0.138190896453475,-0.404548536523397,-1.00056133450213,-0.263103665785488,-0.875032245633447,-1.19763254554048,-0.930197882791244,0.648848306152086,0.559657934804994,0.754987803200641,0.396780548064647,-0.550968408515694,-0.0327662695220474,-0.0442946576456522,-0.316569787180135,-0.0993160846268795,0.248825815592204,0.101883179768902,0.263908207248931,-0.0630098488290398,0.0123218114268945,0.76,0
207091,136514.0,1.75725859171273,-0.0238380320498412,0.944493471089686,3.77318799313094,-0.820666341453509,0.855770742255168,-1.16524123847808,0.483431896221028,-0.100728956527247,1.53290290302776,0.330621710016105,0.0844580460135692,-0.698884651793789,-0.117093217662549,-0.586136978428856,1.83584639739982,-1.28573565039055,0.880416298285244,-1.79800117588046,-0.300174546550247,0.281617243215488,0.811455264895859,0.275421037436461,-0.0414331627976612,-0.586655047630729,-0.0456733277398193,0.0411427181245233,-0.0272301608118652,12.13,0
33690,37340.0,1.02880377973907,-0.0228642526488428,0.885639553988731,1.20703833175281,-0.692945581241274,-0.36142715901358,-0.216957004353785,0.0137636995091027,0.267032359422291,-0.0960129572736462,0.109818914584058,0.466135121282868,0.199773668264181,0.158552798031529,1.45933182898004,0.0042804915001282,-0.200629260607276,-0.35867071093373,-1.07208768929615,-0.0415183266181969,0.218138236085184,0.594255896968452,-0.0661155733775415,0.410615818940966,0.400466824327901,-0.293310586642213,0.0508354327057808,0.0416086647122695,63.5,0
161628,114368.0,-0.0875250452836258,0.451216968860517,-0.34894244789787,-2.37481565869507,0.83797295833493,-1.77271570653598,1.53801210000471,-0.847348460024384,0.897864023529379,-1.13724134549132,-0.571680405905597,0.9422560893057,0.804258491416714,-0.103136857078434,-0.24275574991291,-1.51809190645871,-0.121923049760376,-0.652288252657001,0.931634390974126,-0.140855276333835,0.0490476247769598,0.576628605531852,-0.375478750372616,0.144628196629938,0.11512623666102,-0.253306658480812,-0.334642470125575,-0.196573856604364,18.96,0
219187,141634.0,2.24875451768638,-0.621046610526229,-1.50488275226626,-1.01775258523816,-0.229800875088765,-0.934168117643603,-0.307093750302298,-0.379773810924447,-0.665918058553024,0.848994588216039,-0.602956370471215,-0.246569528564011,1.09681040873607,-0.163313465376603,0.284412105364813,0.902372989327522,0.0321674450280654,-1.33411688756282,0.474984825587234,0.0509139815419531,0.427797132356005,1.26615581604688,-0.0007898144782882,0.74609912469247,0.268550164295396,0.0371579847285005,-0.0381775629245002,-0.058242776560568,12.0,0
163193,115733.0,2.01167287461563,-0.0321247189443245,-0.952119913286014,0.585941866380185,-0.54631448167054,-1.90089823325238,0.220782049234117,-0.416794525101758,0.660937551408509,0.0386713739134777,-0.0377993748693052,0.152359915201632,-0.917967965707211,0.705692062302603,0.765934746247022,-0.438181506362749,-0.131263124501889,-0.25478970292438,-0.562284229202938,-0.32891399936944,0.293886670151386,0.972751190731575,0.120637472011291,0.945749715564657,0.121387606971075,-0.163141353484455,-0.0237203898932578,-0.0514665837313199,1.0,0
83789,60027.0,0.142382585550229,-2.00846456348733,0.53004773765829,0.482135850966687,-1.27284801579193,0.921050672335963,-0.316006715923875,0.352487949652824,0.709238887657112,-0.424273865945192,1.48094741562827,0.908724111623019,-0.493815577464458,0.147423351565089,0.650875743228898,0.0095357427528073,0.0981388901092705,-0.303514197238334,-0.649046222265375,0.838867067346291,0.47747472456445,0.432020050103524,-0.415689180503652,-0.182029765815026,-0.11789490948586,0.900498391319281,-0.087154691385199,0.0851491620564201,497.41,0
238166,149558.0,0.169461370734879,-0.0982963477789587,1.28717848956722,0.123481489040186,-0.48712335432044,0.397510761154903,-0.0941692148782969,0.114919223811942,1.53081401154242,-1.09473381799039,-0.806905740023856,0.397675372109624,0.4679957741039,-2.59066871048142,-0.916996120863448,0.42290998386854,0.510974490966932,0.59634881040713,-0.827123439362235,0.109258067525941,0.251965719688386,1.15081119038443,0.343209244509954,1.04010853138089,-1.477772786802,0.093033396504534,0.0719291293800834,0.0013675704534772,81.85,0
215189,139968.0,-1.86642153226166,0.69136417672846,0.813473240472576,-2.06866543274858,-0.369616090793124,1.2837668082945,-4.60101040038493,-7.36766877420887,0.733202463908707,-2.91934668998792,-0.0518713398397933,1.08534501334669,-2.94341396664454,1.25888255458447,-1.75548917400039,0.952141717931902,-0.0969478208919259,-0.0362519713614723,-1.00870606174433,1.4661587652473,-4.11526785658504,-0.0466476661383021,-1.60124182446111,0.73881751666417,0.695384516166553,0.323510410292996,-0.0039676183107589,0.239422959954708,100.0,0
