,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7855,7619,1273,275,1,0,41,9,3959,1,1,1,4912,0
1113,130,2125,340,1,0,3,9,2689,0,1,0,408,1
1328,368,52,202,1,0,44,4,1474,0,0,1,5786,1
3127,2367,454,385,1,1,15,9,1206,0,0,0,1665,1
9050,8948,1570,276,1,1,15,10,2034,1,0,0,8214,0
2930,2148,1671,272,1,1,24,8,1281,0,1,0,5463,0
4914,4352,1857,343,1,0,29,2,5855,1,1,1,2193,0
4950,4392,1583,237,1,0,27,7,4894,0,1,0,851,0
1438,490,1959,113,1,1,38,10,302,0,0,0,7505,1
467,4090,332,425,1,0,20,6,2581,2,1,0,8406,1
5466,4965,1469,459,1,1,14,4,3076,0,0,1,3299,0
8607,8455,1321,211,1,1,20,3,5147,1,0,0,2093,0
7267,6966,855,116,1,1,13,10,918,0,1,0,2827,0
9144,9052,978,427,1,1,25,2,396,0,1,1,8792,0
2039,1159,2429,188,1,0,46,7,3569,0,1,1,3559,0
4345,3720,159,329,1,1,28,4,6173,0,1,1,1897,1
927,9201,2098,248,1,1,20,6,2532,0,1,1,2799,0
9998,9999,2345,381,1,1,24,4,5224,1,1,0,9601,1
7398,7111,30,62,1,0,22,1,907,0,1,1,1145,1
538,4879,877,173,1,0,44,6,1186,2,0,1,4586,1
5538,5045,392,326,1,0,10,10,5477,1,0,0,6651,0
9917,9910,677,244,1,1,35,9,1372,0,0,1,1333,1
7091,6771,677,209,1,1,35,8,472,0,1,0,9653,1
1825,920,2574,379,1,1,27,5,840,0,1,0,5865,1
9768,9744,1429,323,1,1,36,5,3105,1,0,1,7245,1
6385,5986,2931,215,1,0,14,1,476,1,0,1,7685,0
7826,7587,678,257,1,0,33,3,1338,0,1,0,6682,1
7743,7495,468,386,1,1,17,8,1876,0,1,1,8634,0
4978,4422,314,149,1,1,17,8,2317,0,0,1,9108,0
4347,3722,2224,224,1,1,6,9,663,1,0,0,4421,1
5651,5171,909,130,1,0,43,0,2083,0,1,1,565,0
8081,7871,1689,178,1,1,12,7,502,0,0,1,6842,0
9579,9535,479,430,1,1,27,0,2944,1,1,1,1802,0
9766,9742,2712,409,1,1,21,5,6048,0,1,0,2207,0
7735,7486,1551,152,1,1,23,7,3462,0,1,1,5085,1
833,8157,1432,243,1,1,19,4,903,1,1,1,3710,0
4022,3362,1437,289,1,1,26,0,2515,1,1,1,6262,0
4343,3718,52,158,1,1,36,6,5931,0,1,0,5867,1
4463,3851,1955,459,1,0,52,1,6162,2,1,0,7879,1
9043,8940,533,336,1,1,21,6,5403,1,0,0,4510,0
5570,5081,2089,178,1,1,17,3,725,2,1,0,566,1
8910,8792,2856,266,1,0,30,6,3476,0,0,0,91,1
6341,5938,1489,416,1,0,22,1,2864,0,1,1,6961,0
1153,174,894,364,1,0,27,8,2934,0,0,0,2463,1
7036,6710,1138,149,1,1,19,4,2513,0,0,0,5185,0
3639,2936,123,289,1,0,30,9,1205,0,1,0,2235,1
6953,6617,1896,183,1,1,17,6,4323,0,1,1,2876,0
5927,5477,985,186,1,0,25,4,2333,0,0,0,1418,1
9351,9282,1026,327,1,1,45,8,1904,0,1,1,31,0
8793,8661,2215,146,1,1,48,9,241,1,1,1,1730,0
837,8201,438,295,1,0,38,6,922,0,1,1,8898,0
2127,1256,2751,319,1,1,16,10,2844,1,1,0,2661,0
2108,1235,1138,202,1,1,56,6,4258,1,1,1,8061,0
5491,4993,519,189,1,0,18,7,3582,1,1,1,3867,1
1127,145,314,158,1,0,27,4,3483,1,1,1,9818,0
6911,6571,1931,314,1,0,36,4,2149,2,1,0,9799,1
7625,7364,2751,207,1,1,1,4,3843,0,1,1,4090,0
7889,7657,2827,209,1,1,39,10,3140,1,1,1,219,0
6607,6233,1062,282,1,0,23,10,6277,0,1,0,2890,0
8247,8055,2541,114,1,0,7,6,1133,1,1,1,1529,0
7018,6690,1123,414,1,1,32,10,2519,0,1,0,7921,1
550,5013,2252,330,1,0,18,4,5030,1,1,0,6031,0
1817,911,538,237,1,0,18,4,5848,0,1,0,7926,0
9432,9372,538,67,1,0,10,3,4522,1,1,1,9787,0
7722,7472,1617,293,1,1,0,10,5810,0,0,1,7043,0
964,9612,1769,292,1,0,25,5,1273,0,1,1,992,1
6412,6017,1420,211,1,0,35,6,6252,0,0,1,6898,1
6929,6591,2803,237,1,1,21,1,1229,0,1,1,459,1
1561,627,1527,241,1,1,24,5,1583,1,1,1,5303,0
4629,4036,1046,459,1,1,31,9,6282,0,1,0,1080,1
8560,8403,259,236,1,1,10,6,5131,0,1,1,1718,0
6521,6138,1117,309,1,1,17,5,6088,1,1,0,5134,0
9825,9808,212,76,1,1,10,2,2179,0,1,0,6208,1
210,1236,2646,298,1,1,15,3,4278,1,1,0,3837,0
5278,4756,1362,119,1,1,13,0,1083,0,1,0,6245,1
9924,9918,2100,241,1,0,32,6,606,0,1,1,8298,1
4393,3773,1002,384,1,0,20,7,4637,1,0,0,2983,0
3885,3208,862,251,1,0,38,7,238,1,1,0,2429,1
2407,1567,479,317,1,0,25,0,1542,0,1,0,4533,1
2013,1130,697,314,1,1,17,5,2983,1,1,0,949,0
5756,5287,1362,254,1,1,10,8,1416,1,1,1,6325,0
4180,3537,1660,216,1,1,18,2,507,1,0,0,5447,0
7533,7262,777,239,1,0,33,0,657,2,0,0,9332,1
8416,8243,1601,137,1,1,14,3,6316,0,0,1,653,0
1790,881,915,306,1,0,56,4,617,1,1,1,3582,0
682,6479,13,260,1,0,23,5,2771,0,0,1,2882,0
6495,6108,1746,226,1,0,21,6,5519,2,1,0,8835,1
8878,8755,1233,254,1,1,29,10,3919,0,1,0,1240,1
46,4112,1689,438,1,0,9,10,953,0,1,1,1111,1
429,3669,306,177,1,1,22,1,6333,0,0,0,1951,1
6556,6176,1177,449,1,0,33,1,5685,0,0,1,6453,1
4961,4404,427,298,1,1,27,0,2532,1,1,0,2870,0
2388,1545,1751,371,1,1,16,5,5729,1,1,0,8225,1
9648,9611,454,217,1,0,22,8,6113,0,0,0,3391,0
6225,5809,2825,207,1,1,14,10,1976,1,1,0,5479,0
111,136,2322,147,1,1,21,8,615,1,1,0,5925,0
7851,7615,1510,367,1,1,50,7,994,0,1,0,6404,1
8593,8439,70,219,1,1,18,8,1241,0,0,1,6766,0
3333,2596,2867,228,1,0,23,6,5907,0,1,0,6540,0
4889,4324,2142,300,1,0,23,9,719,2,1,1,2756,1
3605,2898,1361,197,1,0,16,2,2458,0,1,0,3012,0
1052,62,1674,216,1,1,20,4,6247,0,1,0,4223,0
4156,3510,605,214,1,0,25,9,2094,1,1,0,5747,0
7508,7234,2017,175,1,1,36,5,1509,1,1,1,4027,0
7688,7433,2549,322,1,1,27,5,2590,0,1,0,8518,1
4509,3903,1468,181,1,0,17,1,3247,0,1,0,4752,0
9051,8949,866,280,1,0,13,7,437,1,1,0,2573,0
1414,464,2446,94,1,0,12,6,4126,0,1,1,2324,0
5815,5353,2520,411,1,0,23,5,5822,1,0,1,3827,0
3886,3209,2601,319,1,1,16,9,3714,1,0,1,3117,0
7107,6789,2001,320,1,0,27,1,6206,1,1,0,7210,0
8068,7856,2373,228,1,1,11,5,6307,0,0,1,1793,0
1557,622,2357,124,1,1,19,3,5806,0,1,1,4892,1
2115,1243,2177,15,1,0,36,5,2106,0,1,0,9082,1
1699,781,595,305,1,0,13,9,1796,1,1,0,6285,0
1379,425,2305,277,1,0,14,2,5880,0,1,1,6817,0
9851,9837,695,280,1,1,10,9,1609,1,1,0,1434,0
5963,5517,2045,459,1,0,22,8,321,0,1,1,8556,0
1615,687,2502,294,1,0,3,7,6233,0,1,1,3611,0
3891,3215,2551,332,1,0,10,6,5877,0,1,0,2455,0
5129,4592,1171,197,1,0,24,3,4334,0,1,0,7093,0
6336,5932,2236,145,1,0,17,5,1750,0,0,0,8691,0
4601,4005,2420,251,1,1,12,9,2857,0,0,0,6808,0
1603,674,2661,185,1,0,18,9,4392,0,1,1,5719,0
7425,7142,483,161,1,1,15,4,3551,0,1,0,7674,1
4336,3710,306,189,1,1,20,10,1239,1,1,0,1619,1
9343,9273,674,454,1,0,25,4,3918,1,1,0,9897,0
3991,3326,888,105,1,0,41,8,5867,1,1,0,3495,1
6079,5647,1039,218,1,1,13,10,280,0,1,1,2834,0
1559,625,1146,369,1,1,24,0,5312,1,1,1,9896,0
45,4001,2668,385,1,0,14,5,740,1,1,1,1514,0
7917,7688,1971,222,1,1,20,10,2175,1,0,0,3253,0
5628,5145,391,290,1,0,26,4,381,1,1,1,3525,0
3460,2737,815,79,1,1,21,6,1418,1,0,0,7955,0
7381,7093,1979,229,1,0,7,9,3368,0,1,1,8509,1
3614,2908,2547,167,1,0,18,0,2205,1,1,1,4008,0
7053,6729,2287,364,1,1,25,7,4354,2,1,0,3833,1
9638,9600,147,353,1,0,32,1,1747,1,0,1,378,1
2319,1470,2549,245,1,0,19,10,4139,0,1,1,3004,0
9599,9558,2902,358,1,0,14,8,5360,0,0,1,3194,0
4884,4318,2179,287,1,1,31,3,1363,0,1,0,5260,1
3538,2823,1887,163,1,0,25,3,1680,0,1,0,8633,1
4866,4298,1996,131,1,0,19,4,6033,0,1,1,1646,0
8088,7878,1206,150,1,0,21,10,9,0,1,1,5532,1
6211,5794,221,111,1,0,22,8,1399,0,0,0,5320,0
3833,3151,1465,218,1,1,20,7,3295,1,0,1,3956,0
7185,6875,1913,386,1,1,26,4,2048,1,0,1,8854,0
1417,467,1822,216,1,0,6,3,743,1,0,1,1570,0
1272,306,1686,194,1,0,21,8,4372,1,0,0,1809,0
6083,5651,1849,128,1,1,20,1,1125,0,1,1,7808,1
9798,9777,2297,209,1,1,12,3,1598,0,1,1,5643,0
5641,5160,1529,284,1,1,24,3,5917,1,1,0,9191,0
3110,2349,556,155,1,0,56,9,1185,1,1,1,8129,1
8952,8838,997,174,1,0,29,2,3226,0,1,0,3643,1
2004,1120,2679,293,1,1,11,9,2261,0,0,1,8832,0
1005,10,131,130,1,1,34,6,1329,2,0,0,7378,1
229,1447,1606,203,1,0,11,4,2577,0,1,0,7812,0
4472,3861,2614,269,1,0,5,7,4385,1,0,0,9463,0
8381,8204,2254,159,1,1,18,3,1101,1,1,0,4149,0
7116,6799,1485,197,1,1,31,7,2714,2,1,0,6433,1
4176,3532,1451,363,1,0,21,9,2457,0,1,1,9306,0
1226,255,230,140,1,0,24,7,5707,1,1,0,8587,0
1017,23,1034,387,1,1,23,8,3220,0,1,0,7944,0
8511,8349,788,252,1,1,10,10,4244,1,1,0,5922,0
1928,1034,1470,93,1,1,36,4,2852,0,0,0,7177,1
1934,1041,1070,335,1,1,12,6,897,1,1,0,5915,0
2175,1309,2662,366,1,0,16,10,124,1,0,0,4816,0
7028,6701,1888,327,1,1,8,8,3701,0,0,0,7236,0
2272,1417,846,100,1,0,39,5,952,0,1,1,6685,1
5545,5053,1108,218,1,1,15,7,5990,0,0,0,9660,0
8641,8493,1005,213,1,0,29,5,1537,0,0,1,7045,1
5339,4825,1336,105,1,0,37,5,2091,0,1,1,6155,1
8066,7854,245,113,1,1,25,6,2873,1,1,0,4528,0
3720,3026,1812,82,1,1,22,9,3954,1,1,0,8469,0
749,7224,2023,69,1,1,28,5,2291,1,1,1,1542,0
5271,4749,340,330,1,1,22,7,22,0,1,0,2181,1
9879,9868,2179,95,1,1,44,10,1488,1,1,0,3769,1
7319,7025,1000,83,1,0,19,6,3417,1,1,1,648,0
4368,3745,850,257,1,1,15,6,3155,0,1,0,6046,0
9444,9385,2007,190,1,1,23,3,2331,1,1,1,6846,0
9237,9155,2754,349,1,1,22,5,1136,1,1,0,1658,1
4561,3960,1271,171,1,1,13,5,2257,1,0,1,2444,0
172,813,2896,89,1,1,26,2,2473,0,1,0,7434,1
4667,4077,1679,358,1,1,36,4,3535,0,1,0,9638,1
6569,6191,265,190,1,1,20,1,2748,0,1,0,354,1
8546,8387,2167,162,1,1,17,3,4186,1,1,0,6820,0
9130,9037,2888,365,1,0,21,6,3804,1,1,1,547,0
3781,3093,663,205,1,0,9,3,3878,0,1,0,3888,0
7499,7225,2386,218,1,0,53,7,1055,0,1,0,496,1
65,6223,1095,360,1,0,18,7,4477,1,1,1,5968,0
5669,5191,523,257,1,1,15,8,2918,1,0,1,3969,0
2760,1959,1297,166,1,1,50,3,13,0,1,1,6558,0
868,8545,2222,212,1,1,26,7,622,1,1,0,510,1
8688,8544,374,246,1,1,22,10,4027,0,1,1,1430,1
4052,3395,741,225,1,1,23,2,1046,1,1,1,803,0
6130,5704,2868,241,1,0,17,3,3854,1,0,0,8012,0
3244,2497,1952,240,1,0,14,3,3668,1,1,1,4512,0
5640,5159,1386,86,1,0,6,3,6074,1,0,0,3468,1
5780,5314,1552,213,1,0,24,2,4384,0,1,0,9915,0
8540,8381,2436,93,1,1,22,8,522,1,0,0,1026,0
1075,87,497,352,1,0,14,7,3271,1,1,1,3507,0
73,7112,150,213,1,0,7,6,4163,1,1,1,7655,0
4375,3753,942,459,1,1,23,9,4960,0,1,0,6177,0
118,213,481,133,1,0,13,9,594,0,1,0,5526,1
2022,1140,1022,110,1,1,6,5,2573,1,1,0,8881,0
2034,1153,851,318,1,1,16,5,3748,1,1,1,5627,0
1219,248,2682,302,1,1,26,6,2042,1,1,1,6998,1
6711,6349,306,275,1,0,18,4,2431,1,0,0,2227,0
4201,3561,1229,277,1,0,28,8,4276,0,1,1,4051,0
177,868,2017,215,1,1,18,6,4736,1,0,0,4407,0
9292,9216,452,70,1,0,56,1,4703,1,1,1,5353,0
1720,804,2199,414,1,0,15,4,424,1,0,1,6258,0
3688,2989,708,288,1,1,17,1,806,0,1,1,4355,0
8687,8543,1514,276,1,0,24,2,5018,1,0,0,5855,0
9900,9892,764,255,1,1,21,7,1767,1,0,1,7848,0
1027,34,2100,346,1,1,17,0,2768,0,0,1,7975,0
9703,9673,915,291,1,0,25,8,871,1,1,1,8009,0
1421,472,2556,129,1,1,14,6,787,0,1,0,7526,0
4277,3644,2913,384,1,1,33,3,1952,0,1,1,1975,0
1978,1089,1673,103,1,1,19,6,541,1,1,0,3992,0
4535,3931,43,336,1,1,19,10,82,0,1,1,6329,1
1502,562,898,405,1,1,21,6,5632,1,0,0,314,0
9314,9241,396,222,1,0,33,8,3686,0,1,1,7373,1
3785,3097,765,361,1,0,27,4,408,1,0,1,9420,0
7927,7699,1099,246,1,1,12,1,1808,0,1,0,162,1
7774,7529,1335,459,1,1,25,6,2448,1,0,1,5105,0
6109,5681,2527,190,1,0,8,4,374,0,1,1,4693,1
2299,1448,1237,259,1,0,7,3,1139,0,1,1,5815,0
5425,4920,2663,253,1,0,26,9,448,1,0,0,2748,0
6771,6415,78,356,1,1,11,8,1439,0,1,1,4177,0
528,4768,1605,181,1,0,30,4,3970,0,1,0,6550,1
1233,263,479,276,1,0,21,5,5538,1,1,0,1039,0
8587,8432,1643,197,1,1,23,3,2609,1,0,1,8319,0
8438,8267,2302,316,1,0,30,8,373,0,1,1,4472,1
7447,7166,1827,245,1,1,12,9,3358,1,1,1,586,0
2471,1638,2649,235,1,1,31,10,4518,1,1,0,4823,0
4002,3340,2575,243,1,0,11,9,2521,1,0,1,8297,0
3298,2556,2867,167,1,1,7,2,895,1,1,0,5378,0
7256,6954,1138,430,1,0,13,3,5088,0,1,1,5823,0
257,1757,2313,280,1,0,16,7,4817,1,0,0,3162,0
7816,7576,1665,383,1,1,24,3,2680,1,1,1,3483,0
372,3035,322,220,1,1,13,0,600,1,1,1,4636,0
4001,3339,2098,154,1,1,35,6,1147,0,1,0,4485,1
551,5024,683,283,1,1,29,7,523,0,1,1,5592,1
7223,6918,673,408,1,1,13,10,4041,0,0,1,9344,1
8820,8692,144,261,1,1,18,10,3875,0,0,0,8429,0
2724,1919,729,62,1,0,20,9,1661,0,1,0,1676,0
6393,5995,427,202,1,0,23,5,1594,1,1,1,592,0
6399,6003,293,210,1,1,30,10,4314,0,0,1,6724,1
5364,4852,1715,421,1,1,15,3,2247,1,0,1,334,0
79,7779,2201,25,1,0,23,2,1809,1,1,0,9916,0
9576,9531,1251,278,1,0,24,1,282,0,1,0,2741,0
6073,5640,230,80,1,0,18,6,5786,1,1,1,9815,0
8126,7921,651,338,1,1,21,7,2276,0,1,1,4718,1
4883,4317,2905,223,1,1,25,9,3293,0,1,1,3686,0
68,6556,1010,270,1,0,17,6,3861,1,0,1,782,0
48,4334,2888,159,1,1,20,3,247,0,0,1,9478,0
4029,3370,1666,110,1,1,9,5,6054,1,1,0,1824,0
2651,1838,1667,459,1,1,22,5,4386,1,0,1,6864,0
7759,7513,2760,158,1,0,37,1,3063,1,0,1,945,1
4924,4363,1602,401,1,1,18,6,1265,1,0,0,4820,0
1467,522,160,233,1,0,17,0,4645,1,1,0,3529,0
8404,8230,1753,195,1,0,29,6,4140,1,1,1,8056,0
5839,5380,2310,203,1,1,22,0,3921,1,1,1,9071,0
1491,549,1315,113,1,0,25,8,162,0,1,0,5234,1
61,5779,563,296,1,0,9,10,3941,1,0,0,1512,0
5471,4971,1693,313,1,0,21,2,176,1,1,0,3986,1
332,2591,860,272,1,1,26,3,1374,1,0,1,2525,0
9557,9510,2073,264,1,1,49,7,3746,0,1,1,4814,0
8923,8806,372,234,1,0,37,9,1520,3,0,0,2024,1
7046,6721,2290,198,1,0,2,3,1700,1,1,0,6369,0
1334,375,1055,98,1,1,10,1,5357,1,1,1,3763,0
8698,8555,2177,300,1,1,12,8,86,1,0,0,3140,0
3578,2867,451,313,1,0,21,1,2047,0,1,0,941,1
753,7268,80,424,1,1,19,3,841,1,1,0,5741,0
6584,6207,2454,280,1,0,5,10,1977,0,1,1,3308,0
706,6746,1390,235,1,1,17,5,5697,0,1,1,6229,0
9556,9509,389,378,1,1,16,8,1204,0,0,0,7618,1
8983,8872,2166,332,1,1,19,4,6015,1,1,0,1202,0
5427,4922,824,208,1,1,18,4,2422,1,1,1,6640,0
7156,6843,2020,241,1,1,47,7,2462,0,1,1,9164,0
5395,4886,1839,198,1,1,30,6,2166,0,0,1,1917,0
432,3702,2178,157,1,0,15,0,72,0,1,0,6774,0
3378,2645,828,138,1,1,54,6,5994,0,1,1,8778,0
8131,7927,2389,222,1,1,15,4,4089,1,1,1,7611,0
9621,9582,1321,327,1,0,15,5,5121,0,0,0,9343,0
3433,2707,391,196,1,0,19,7,319,0,1,0,5083,0
433,3713,1669,154,1,0,19,9,1180,0,1,0,2032,1
7001,6672,1669,290,1,1,30,6,3222,1,0,0,8467,0
1656,732,2325,190,1,1,13,7,1358,0,1,0,438,0
4680,4092,942,285,1,1,30,4,5405,0,0,0,98,0
8813,8684,852,459,1,0,8,9,1896,0,1,0,8543,0
214,1280,1441,181,1,1,8,5,1479,1,0,0,7766,0
5356,4843,1384,448,1,1,29,3,3013,0,1,1,3776,1
9218,9134,2856,285,1,0,30,3,2020,0,1,0,2857,1
8700,8559,2001,318,1,1,5,9,5189,1,1,0,7948,0
3532,2817,1965,387,1,0,19,0,422,1,1,1,1909,1
70,6779,1438,347,1,1,40,3,2800,3,1,0,6008,1
9106,9010,2337,307,1,1,34,2,555,2,1,0,6038,1
4284,3652,2242,341,1,0,24,3,1532,1,0,0,9297,0
9746,9720,1621,99,1,0,23,0,3215,0,1,1,4221,0
6159,5736,89,365,1,0,8,6,4065,0,0,1,1980,1
3024,2253,2106,257,1,1,23,6,1888,0,0,1,7211,0
2682,1872,669,265,1,0,9,4,3872,1,1,0,3869,0
8715,8575,1487,188,1,1,23,0,3352,0,0,1,9546,0
6618,6245,667,245,1,0,11,4,6190,0,0,1,1813,0
1244,275,362,196,1,0,20,0,2671,1,0,0,6171,0
420,3569,2568,365,1,0,42,4,1280,0,1,0,9645,1
8493,8328,1575,362,1,0,28,10,1106,2,1,0,9567,1
3422,2695,2194,288,1,1,17,1,2551,1,1,1,6494,0
4510,3904,2923,220,1,0,25,10,2256,1,0,1,4396,0
1166,188,334,231,1,0,10,1,3445,1,1,0,8962,0
1201,228,1762,13,1,1,28,3,2301,0,1,0,2253,1
2413,1574,243,424,1,0,7,9,2907,0,1,1,2034,0
5294,4774,77,118,1,1,14,10,4499,0,1,1,5634,0
328,2546,1715,280,1,1,17,1,3540,0,1,1,4390,0
5994,5551,1573,189,1,1,17,2,2970,1,1,1,5789,0
2063,1185,2519,197,1,0,17,1,222,0,1,0,4445,1
8301,8116,333,224,1,1,40,4,5161,0,1,1,9192,1
5169,4636,2659,260,1,1,13,8,3107,1,1,0,1685,0
6436,6043,1054,232,1,1,15,3,5384,0,1,1,257,0
1362,406,1093,164,1,1,23,2,1050,1,1,1,4737,0
4597,3999,2316,315,1,0,28,5,383,0,1,0,519,1
5515,5020,859,136,1,0,10,3,1955,1,1,1,3103,0
2880,2092,1684,303,1,0,19,9,6248,1,1,0,4574,1
8398,8222,1621,376,1,0,27,8,2723,1,1,0,5891,1
9066,8965,2077,271,1,1,12,6,1223,1,1,1,2797,0
4419,3803,2308,196,1,0,14,4,2105,1,1,1,1719,0
2960,2181,2481,387,1,0,11,8,1908,0,1,0,4518,0
401,3358,2098,202,1,0,20,5,2464,0,1,1,3031,0
476,4190,2179,214,1,0,13,1,1454,0,1,1,4649,0
3111,2350,579,232,1,1,24,1,3802,1,1,0,58,0
9470,9414,1761,360,1,0,10,2,2735,1,1,1,6977,0
8047,7833,2244,343,1,1,15,6,1786,0,1,0,7852,0
5328,4812,314,276,1,1,9,3,3110,0,1,0,3662,0
2399,1559,2753,150,1,1,33,8,5801,1,1,0,4444,0
4705,4120,702,142,1,0,4,2,1267,0,0,0,6826,0
2603,1785,2754,252,1,0,16,8,4225,0,0,1,4901,0
1579,647,98,227,1,1,23,9,4819,0,1,1,5294,0
3548,2834,1492,379,1,1,19,6,3340,1,0,1,4470,0
409,3447,1429,146,1,0,23,4,3133,0,1,0,413,0
2726,1921,1803,438,1,0,19,4,253,0,0,0,669,0
6096,5665,1237,251,1,1,23,5,4162,0,1,0,8165,0
751,7246,1869,367,1,0,29,10,6068,0,1,0,8482,0
9041,8938,2870,122,1,0,31,6,4512,0,1,0,1489,0
9338,9267,1540,167,1,1,40,3,3404,0,1,1,9363,0
1545,609,521,211,1,0,24,7,4182,0,1,1,1810,0
8966,8853,1847,346,1,1,25,9,6120,0,0,0,133,0
2354,1508,878,340,1,1,17,3,2326,1,1,0,2209,0
8809,8680,662,202,1,0,20,6,3413,1,0,1,1998,0
3382,2650,54,264,1,0,54,6,3116,1,1,1,9995,0
1108,124,1026,288,1,1,20,8,821,1,1,0,6971,0
3495,2775,2178,200,1,1,28,5,2443,0,1,0,3520,0
4938,4378,1550,382,1,1,16,2,2232,0,0,0,6461,0
7812,7572,1250,141,1,1,6,9,3423,0,0,0,6307,0
633,5935,2657,149,1,1,26,4,4332,1,1,1,1198,0
2569,1747,2596,250,1,0,22,3,795,0,1,0,3324,0
8845,8719,537,338,1,0,21,1,2626,0,1,1,5182,0
6243,5829,440,217,1,1,15,1,193,1,1,0,8343,0
9195,9108,550,138,1,1,11,5,2940,0,0,0,737,1
4128,3479,876,248,1,0,19,6,3886,0,0,1,7150,0
1172,195,1550,256,1,0,25,4,1863,1,1,1,9274,0
6973,6639,2930,268,1,1,21,9,470,1,1,1,5433,0
5836,5376,2295,227,1,0,11,2,23,1,1,1,6213,0
3855,3175,2337,317,1,1,14,4,3899,1,1,1,4041,0
2628,1812,1891,243,1,1,30,3,552,0,1,1,233,1
7803,7562,2907,228,1,0,34,9,1991,0,0,0,5745,0
7386,7098,2688,275,1,0,19,3,4184,0,0,1,9633,0
2404,1564,371,240,1,1,19,9,3131,1,0,0,2941,1
1797,888,2173,256,1,1,26,5,5984,0,1,0,6450,1
4184,3541,1808,207,1,1,41,9,1472,1,0,0,7753,1
4564,3963,1047,259,1,1,5,5,5979,1,1,0,8253,0
5030,4482,1330,171,1,1,15,9,5920,1,1,0,2003,0
179,891,117,363,1,0,37,4,4267,0,1,0,8920,1
8095,7886,2541,459,1,0,18,7,3479,0,1,0,5658,1
1532,595,1482,270,1,0,14,1,3613,0,0,1,7545,0
8992,8882,1158,217,1,0,22,9,1772,0,0,0,7817,0
7859,7624,2862,375,1,0,10,4,4993,1,1,1,1806,0
9110,9015,591,297,1,1,11,10,3522,1,1,0,2452,0
9141,9049,2831,459,1,0,25,9,5895,1,1,0,7446,0
9177,9088,1607,62,1,0,10,4,3248,0,1,0,2076,0
3502,2784,2305,344,1,1,28,3,479,0,1,0,818,1
2793,1995,2490,236,1,1,5,6,4681,0,1,0,192,0
9780,9758,909,425,1,0,22,10,702,0,1,1,8842,0
9934,9929,2796,301,1,0,25,2,1506,0,1,1,3396,1
9636,9598,80,257,1,0,22,6,3246,0,1,1,8127,1
3445,2720,997,269,1,1,10,1,1491,1,1,0,2415,0
8149,7947,392,101,1,0,20,9,4918,1,1,0,4921,0
7765,7519,167,292,1,0,31,8,684,1,0,0,2296,0
1952,1061,1427,233,1,1,9,10,6016,1,0,1,6879,0
4264,3630,1669,276,1,0,38,9,3054,0,1,0,1742,1
1163,185,700,356,1,0,14,6,5061,1,0,1,8706,0
5239,4714,2850,375,1,1,26,4,1354,0,0,0,5402,0
7913,7684,2259,414,1,1,6,7,3451,1,1,0,4764,0
9162,9072,2910,274,1,1,45,8,323,0,1,1,5809,1
1598,667,651,210,1,0,30,9,1675,0,1,0,7971,1
7182,6872,2267,301,1,1,31,7,820,1,0,1,448,0
4572,3972,398,278,1,0,12,8,3238,0,1,0,4913,0
5687,5210,929,114,1,0,19,7,4214,1,0,1,1428,0
8116,7910,1559,249,1,0,25,10,6021,0,1,0,4666,1
1152,173,1664,261,1,1,27,3,3891,0,0,1,873,0
5424,4919,1671,189,1,1,26,10,3464,0,0,0,2651,1
6189,5769,447,323,1,1,21,4,3824,1,1,0,7968,0
5314,4797,1591,352,1,1,27,2,3527,2,1,0,5682,1
8851,8726,480,391,1,1,24,8,2186,0,1,0,6618,0
9242,9161,1136,221,1,1,14,10,496,1,1,0,4277,0
5762,5294,473,342,1,1,21,6,5857,0,1,1,9667,0
9027,8922,1250,411,1,1,19,10,1253,0,0,1,1115,0
2905,2120,472,289,1,1,14,8,4577,0,0,1,8705,0
2154,1286,1812,215,1,1,47,2,2178,2,0,0,8772,1
1427,478,499,401,1,0,41,10,111,0,0,0,3409,1
8630,8481,2828,315,1,0,26,3,4699,1,1,0,8053,0
9153,9062,2644,116,1,1,18,10,1473,2,1,0,1078,1
8209,8014,1039,315,1,1,14,6,5709,1,1,1,264,0
9573,9528,2291,261,1,1,17,8,292,1,1,1,7459,0
495,4401,1087,374,1,1,18,9,5897,1,1,1,8454,0
2321,1472,2845,154,1,1,27,7,5972,1,1,1,3447,0
8980,8869,28,259,1,0,17,4,4383,1,1,1,5772,0
5705,5231,732,237,1,1,22,6,4657,1,1,1,1647,0
7998,7777,1288,438,1,1,10,4,2695,2,1,0,302,1
428,3657,2786,95,1,0,22,10,5139,0,1,0,8635,0
7068,6745,2337,308,1,0,36,4,862,0,1,1,3109,1
426,3635,556,101,1,1,21,2,2035,1,1,0,2739,0
9244,9163,1542,155,1,0,7,4,2728,0,1,0,1789,0
2762,1961,2092,328,1,1,10,4,452,1,1,1,4661,0
9632,9594,1431,369,1,0,16,7,4930,0,1,0,9456,0
7868,7633,1839,220,1,0,11,5,5335,1,1,1,5909,0
9401,9338,2848,314,1,0,28,5,1248,0,0,0,8654,1
8371,8193,1928,422,1,0,11,6,451,0,0,0,4867,1
5027,4478,2753,290,1,1,19,9,5183,1,1,1,5813,0
9234,9152,396,251,1,1,31,5,1667,0,1,0,5787,1
4972,4416,1251,252,1,1,23,3,2322,0,1,0,4007,0
9394,9329,2691,206,1,0,17,9,2595,0,1,1,5129,0
