,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8440,8270,1007,272,2,0,15,9,6148,0,1,1,6462,0
7087,6766,2583,284,2,0,17,9,4084,0,0,1,6363,0
1791,882,689,311,2,0,17,9,3408,1,1,0,7431,0
7428,7145,2040,112,2,1,14,10,20,1,1,1,3209,0
9959,9957,1046,373,2,1,20,5,1074,0,1,0,9495,0
3443,2718,1847,206,2,0,28,5,0,1,1,0,7667,1
6123,5696,925,74,2,0,15,7,0,1,1,1,9769,0
3338,2601,2098,297,2,0,6,4,0,1,1,1,139,0
2375,1531,2658,424,2,0,21,7,0,0,1,1,9163,0
8598,8444,2100,287,2,0,31,1,0,1,1,1,156,0
1886,987,1550,276,2,1,21,8,4423,0,1,1,6680,0
1197,222,1750,199,2,0,16,7,0,1,1,0,3934,0
6426,6032,2479,352,2,1,27,8,4149,0,1,0,1435,0
2935,2153,2030,296,2,1,17,9,65,1,1,0,5663,0
7763,7517,673,223,2,0,18,1,4844,0,1,1,8485,0
6392,5994,852,220,2,0,10,4,6121,1,1,0,4526,0
4974,4418,2510,247,2,0,37,3,4092,0,0,1,538,1
6400,6004,591,285,2,0,12,6,0,1,0,0,4393,0
3971,3304,1573,294,2,1,22,8,5217,0,1,0,5466,0
2486,1654,1446,292,2,0,18,8,0,1,1,0,296,0
2453,1618,2710,392,2,0,41,10,2174,0,1,1,6849,0
4518,3912,2665,459,2,0,11,8,0,1,1,0,5716,0
4326,3699,2627,323,2,1,9,4,0,2,1,1,1649,0
8761,8626,2116,243,2,1,45,2,0,1,1,0,6114,1
5580,5092,2807,225,2,1,12,3,0,1,1,0,5485,0
7348,7056,2849,57,2,1,7,3,0,1,0,0,9757,0
9044,8941,527,169,2,1,29,1,0,0,0,0,1636,1
1544,608,1971,129,2,1,25,8,0,1,1,1,6423,0
1718,801,1648,257,2,1,14,9,0,0,1,0,1906,0
7434,7152,2892,247,2,1,17,1,0,1,1,0,3627,0
6672,6305,900,436,2,0,17,0,0,1,0,1,4692,0
8028,7812,2777,372,2,1,19,9,0,1,1,1,9635,0
8535,8375,706,206,2,1,25,3,5590,0,0,1,7235,1
7573,7306,54,90,2,0,19,9,0,1,1,0,6847,0
4220,3582,1362,198,2,0,27,1,0,0,0,0,1466,1
9101,9005,390,206,2,1,20,7,1263,1,1,1,5803,0
6199,5781,2891,58,2,0,15,9,0,1,0,0,3155,0
8474,8307,2662,330,2,0,15,5,5166,0,1,1,248,0
1392,439,2456,403,2,1,27,9,5722,1,1,0,944,0
2291,1438,1888,207,2,1,9,9,5819,1,1,0,562,0
5289,4769,2017,222,2,1,1,6,0,0,1,1,4262,0
5181,4649,24,270,2,0,17,6,2377,0,1,0,2403,0
17,890,1154,158,2,0,6,10,0,1,1,1,2495,0
1770,859,2827,334,2,0,18,5,1496,0,0,0,1758,1
1642,717,347,235,2,1,44,4,0,0,1,1,8029,0
4193,3551,1924,159,2,1,27,0,0,1,0,1,8323,0
533,4824,1660,152,2,1,17,2,4944,0,1,0,8670,0
1670,748,1056,168,2,1,6,4,1178,0,1,0,9203,1
168,768,2173,276,2,0,21,3,0,1,1,0,6661,1
9779,9757,89,124,2,1,22,2,1732,0,1,0,2160,0
3128,2368,1685,441,2,0,16,7,3125,1,0,1,2628,0
1287,322,878,307,2,0,21,10,4282,0,0,0,9448,0
8551,8393,2593,116,2,1,14,8,0,1,1,0,8191,0
5825,5364,1335,216,2,0,44,9,610,0,1,1,5724,1
449,3891,608,387,2,0,29,7,2267,1,1,0,1395,0
2227,1367,2549,242,2,1,40,7,6255,0,1,1,1821,0
9431,9371,690,132,2,0,6,6,4528,0,0,1,3072,0
30,2335,133,200,2,0,21,4,0,2,1,0,2280,1
1416,466,2897,194,2,0,15,9,0,1,1,0,811,0
4852,4283,440,296,2,1,17,4,0,1,1,1,4229,0
2470,1637,958,298,2,0,13,4,3229,0,0,1,1162,0
4373,3751,1673,155,2,0,27,3,0,0,0,0,5406,1
5244,4719,847,281,2,1,25,6,0,1,1,1,8002,0
4224,3586,2333,376,2,1,29,3,0,0,1,0,7069,1
6998,6666,175,275,2,0,29,6,0,0,0,0,3688,1
1055,65,1483,154,2,0,56,4,0,1,1,1,3400,0
5363,4851,2167,380,2,1,33,6,2927,2,1,1,2944,1
811,7913,49,290,2,1,47,8,2871,1,0,1,4992,0
8909,8791,2220,279,2,0,11,10,0,1,1,0,5935,0
3685,2986,850,304,2,0,21,6,0,1,0,0,175,0
1456,510,2015,248,2,1,10,9,0,1,1,0,1520,0
4004,3342,978,139,2,0,23,5,0,1,0,1,2690,0
6866,6520,1033,284,2,1,14,9,4760,0,1,1,7324,0
3799,3114,516,67,2,0,17,6,4395,0,1,0,1996,0
4281,3649,2775,163,2,0,23,5,960,0,0,1,6426,0
3680,2981,794,459,2,1,4,4,0,0,1,1,2511,0
754,7279,134,447,2,0,21,6,4402,1,1,0,2411,0
4196,3554,2660,234,2,0,39,8,0,0,0,0,9099,1
4522,3917,2904,238,2,1,21,6,0,1,0,0,955,0
3728,3034,182,284,2,1,48,6,1261,1,1,1,1817,0
7325,7031,2359,370,2,0,16,3,0,1,1,0,7822,0
8483,8317,1642,42,2,1,16,10,3968,0,1,0,5359,0
601,5580,1660,371,2,0,8,8,1944,1,1,1,3849,0
9249,9169,2433,396,2,0,21,8,4513,0,0,1,55,0
180,902,2326,459,2,0,27,3,1821,0,1,1,5243,0
618,5768,1583,155,2,1,24,8,3177,0,1,1,9269,0
3181,2427,1226,184,2,0,19,10,2763,0,1,0,654,0
9591,9548,906,317,2,1,22,9,5500,0,1,0,76,0
5121,4583,1234,286,2,0,17,0,0,1,0,0,8661,0
5916,5465,336,242,2,0,21,3,0,1,0,0,5035,0
8330,8148,77,424,2,0,20,3,4867,0,1,0,4709,0
5384,4874,806,336,2,1,10,1,0,0,1,0,6647,0
7612,7350,1224,287,2,1,10,6,3156,0,1,1,7397,0
1126,144,2820,272,2,0,15,9,1849,0,1,0,5318,0
2389,1547,2653,264,2,0,17,1,5465,1,1,0,9364,0
7224,6919,488,360,2,0,16,9,2239,1,0,0,7054,0
5593,5106,948,226,2,1,32,8,0,0,1,0,4711,1
4411,3794,2067,266,2,1,24,6,4835,0,1,0,741,1
3772,3083,1334,354,2,1,16,8,2737,0,1,1,6173,0
3457,2733,1252,266,2,1,18,9,4719,1,0,0,4619,1
1354,397,1586,220,2,1,34,8,0,0,0,1,8498,1
9872,9860,2897,197,2,1,19,3,0,1,0,1,4854,0
748,7212,1689,336,2,1,20,3,4985,0,1,1,7698,0
4241,3605,1736,402,2,1,45,0,0,1,0,1,5924,0
5549,5058,686,388,2,1,15,4,0,1,1,0,6117,0
5838,5378,2806,278,2,1,33,4,5732,0,0,0,9169,1
7367,7077,1442,215,2,1,24,2,0,1,1,0,4331,0
3542,2828,261,301,2,0,16,5,761,0,1,1,6520,0
3677,2977,2856,240,2,1,15,3,0,1,1,1,3230,0
1962,1072,26,2,2,0,34,9,3472,2,1,0,2370,1
1840,937,72,73,2,0,16,6,5250,0,1,1,3261,0
4766,4187,452,268,2,0,20,10,0,1,1,1,6397,0
613,5713,1618,276,2,1,20,1,5663,0,1,1,8732,0
2425,1587,997,293,2,0,21,5,3223,0,1,1,1158,0
8841,8715,846,166,2,1,18,1,1037,0,1,0,9923,0
7199,6892,1709,258,2,0,14,8,0,0,1,0,6036,0
2835,2042,1444,262,2,1,17,7,1345,1,1,1,5743,0
5375,4864,2867,295,2,1,20,8,904,0,1,1,8632,0
8956,8842,2856,337,2,1,24,9,0,1,0,1,6726,0
8165,7964,2168,215,2,1,19,9,4044,1,1,0,9389,0
2094,1219,1365,140,2,1,52,1,0,1,0,0,9973,0
1280,315,1081,350,2,1,7,5,0,1,1,1,8511,0
8704,8563,1863,393,2,0,24,3,709,1,1,0,7976,0
4387,3766,1302,341,2,0,49,1,0,1,1,1,4323,0
2132,1262,464,218,2,0,25,7,5624,1,1,1,760,1
1728,812,1541,367,2,0,22,6,5956,1,0,0,1309,0
7248,6945,1583,214,2,0,39,3,0,2,1,0,8124,1
8452,8283,2601,353,2,0,28,1,0,2,1,1,4294,1
7608,7345,2701,304,2,0,13,6,0,1,0,1,2251,0
7153,6840,1230,183,2,1,18,4,0,1,1,1,9187,0
3707,3011,799,261,2,0,24,4,5524,1,1,0,6521,0
350,2791,908,268,2,1,14,4,575,1,1,1,151,0
5173,4640,377,409,2,1,20,10,0,0,1,0,8783,0
4823,4251,1732,395,2,0,14,7,1159,0,1,0,3214,0
564,5168,833,298,2,0,20,7,1693,0,1,1,1238,0
4694,4107,2190,129,2,1,27,8,534,0,1,0,6233,0
4880,4314,2846,360,2,1,15,5,5349,0,1,0,1002,0
1115,132,1221,88,2,1,30,6,5656,0,0,1,9190,0
3544,2830,2375,340,2,1,15,1,0,0,1,0,1732,0
1323,363,346,244,2,1,32,8,4206,1,0,0,7427,1
831,8135,2638,317,2,0,23,6,0,0,0,1,3164,0
1649,725,651,340,2,1,23,5,0,1,1,0,5664,0
4065,3409,1839,306,2,1,12,1,0,1,0,0,8494,0
6785,6430,2834,230,2,1,23,6,338,0,1,1,9771,0
1139,159,1822,336,2,0,39,1,758,0,0,1,8591,0
7631,7371,1333,286,2,1,22,8,6052,0,1,1,7918,0
2164,1297,200,376,2,1,59,9,3789,0,1,1,4981,0
1570,637,2436,326,2,0,31,1,850,1,1,1,1383,1
4565,3964,1311,202,2,0,28,3,5267,0,1,1,7419,0
7089,6769,1242,244,2,0,30,3,0,1,1,1,2063,0
2684,1874,2592,183,2,0,10,8,0,1,0,0,4751,0
9355,9286,1134,348,2,0,22,9,0,0,1,0,3709,0
7207,6900,206,129,2,0,12,5,3571,1,0,0,2550,0
9890,9880,476,271,2,1,19,5,4068,0,1,0,7116,0
3424,2697,288,297,2,1,24,6,0,1,0,0,5399,0
8171,7971,2321,105,2,0,26,0,4632,1,1,0,6051,1
4030,3371,838,212,2,0,24,7,0,0,1,1,9461,0
3297,2555,852,201,2,0,23,3,3160,0,1,0,9438,0
4127,3478,1255,321,2,1,34,10,0,0,1,1,1023,1
8043,7829,2485,329,2,1,13,5,3328,0,0,0,2140,0
4767,4188,2761,294,2,1,21,10,0,1,1,1,4886,0
3566,2854,2825,355,2,0,7,4,354,0,0,0,8407,0
4842,4272,2314,292,2,1,38,8,4875,2,0,0,9877,1
6752,6394,2038,233,2,1,20,8,1970,0,1,0,1985,0
4759,4180,544,166,2,1,16,4,0,0,0,1,1318,0
4862,4294,2302,254,2,0,37,1,2792,0,0,1,3925,0
7025,6698,2458,178,2,0,33,4,0,2,1,0,8581,1
1101,117,852,312,2,1,11,10,0,1,1,0,7213,0
9714,9685,1686,335,2,0,38,3,411,0,1,1,6949,0
3207,2456,1863,276,2,1,38,3,4458,0,0,1,4920,0
2755,1953,2751,309,2,1,13,8,0,1,0,1,2547,0
3995,3330,790,310,2,0,15,8,1966,0,1,0,9888,0
403,3380,867,52,2,1,18,7,5120,1,0,1,7566,0
4077,3422,1260,390,2,1,15,4,0,1,1,1,6764,0
6537,6155,236,130,2,0,21,4,3641,0,0,0,8465,0
2456,1621,633,216,2,0,7,5,1707,0,0,1,871,0
2436,1599,994,313,2,1,19,5,0,1,0,0,5836,0
1278,312,1231,290,2,1,49,8,0,1,0,1,3536,0
1061,72,2846,319,2,0,20,5,0,1,1,1,2051,0
5014,4464,1333,367,2,0,17,6,0,1,0,0,21,0
9253,9173,576,253,2,1,31,2,0,1,1,1,2543,0
678,6434,2216,397,2,0,52,1,0,1,1,1,6706,0
8064,7852,2253,323,2,1,11,10,0,1,1,0,1654,0
7568,7300,847,31,2,0,36,5,0,1,1,1,8392,0
957,9534,2655,380,2,0,49,9,0,1,1,1,7241,0
8556,8398,871,238,2,1,23,2,3834,0,0,0,8270,0
7173,6862,866,353,2,0,12,1,1986,0,1,1,2382,0
4043,3385,2323,244,2,1,13,1,0,1,1,0,1999,0
8113,7907,379,30,2,1,16,7,5820,0,1,1,1230,0
4772,4194,806,96,2,1,26,7,4975,0,1,1,7343,0
779,7557,2436,288,2,0,17,9,1553,0,0,0,1200,0
5859,5402,1267,330,2,1,20,8,0,0,0,1,7370,0
1860,959,2057,248,2,0,10,9,6229,0,1,1,4348,0
7403,7118,2646,405,2,1,38,7,5996,0,0,0,1195,1
5303,4785,1444,243,2,1,7,10,0,1,1,1,8991,0
5312,4795,1112,321,2,0,30,9,0,1,1,0,4624,0
1396,443,661,245,2,0,15,0,0,0,1,0,9566,1
3235,2487,2447,293,2,1,16,10,45,1,1,1,4987,0
1042,51,9,239,2,0,21,8,2926,0,1,0,2305,1
8616,8465,80,262,2,0,9,7,587,1,1,1,6261,0
503,4491,2677,247,2,1,26,10,5296,1,1,1,668,0
1345,387,449,177,2,0,8,7,0,1,0,0,3678,0
5046,4499,1046,402,2,1,7,4,62,0,0,0,359,0
2248,1390,183,148,2,0,19,1,2582,1,0,0,5646,0
4981,4426,314,276,2,0,5,7,2964,1,0,0,3852,1
3370,2637,411,307,2,0,29,7,0,0,1,0,7189,1
7521,7249,66,279,2,1,25,1,6227,0,0,0,1138,0
997,9978,1667,196,2,1,44,8,1723,0,0,1,8181,0
2859,2069,2656,160,2,1,14,5,0,1,1,0,7360,0
7615,7353,2316,199,2,1,19,7,4479,0,1,1,1606,0
9488,9433,1756,280,2,1,14,7,1971,1,1,1,2632,0
2968,2189,393,305,2,0,18,8,0,1,1,1,8994,0
4053,3396,888,159,2,1,33,6,0,1,1,0,3023,0
9025,8920,527,186,2,1,11,3,0,0,1,1,3816,0
3107,2345,1460,206,2,0,12,3,1564,0,1,1,4596,1
6310,5904,1338,294,2,1,25,5,6197,1,1,0,6833,0
4466,3854,2258,22,2,1,17,3,0,1,1,1,7807,0
9026,8921,234,155,2,0,18,8,5603,0,0,0,1963,0
6632,6261,1989,303,2,1,13,6,0,0,1,0,6385,0
2526,1699,545,280,2,0,11,7,0,1,0,0,1150,0
1053,63,543,209,2,0,32,7,6018,0,1,1,7205,0
7292,6994,567,353,2,1,16,4,0,1,1,0,5927,0
5035,4487,480,266,2,1,16,6,4059,0,1,0,5967,0
2441,1605,2619,344,2,1,11,2,0,1,1,1,9748,0
777,7534,98,301,2,1,10,10,1538,0,0,0,3368,1
9941,9937,2570,266,2,1,18,9,0,1,0,1,1343,0
9109,9014,1356,290,2,1,15,2,0,0,0,0,3236,0
402,3369,410,360,2,1,34,9,0,1,0,1,4406,0
164,724,2581,292,2,1,11,0,2796,0,1,0,7484,1
1659,736,1240,289,2,0,13,10,1606,1,1,1,80,0
3014,2242,2740,237,2,1,25,4,4685,0,1,0,1293,0
1834,930,1997,309,2,0,28,6,4912,1,0,1,6918,0
2996,2220,2892,338,2,0,27,8,5835,1,1,0,8364,0
9427,9366,2081,302,2,0,21,0,0,1,0,0,8970,0
2246,1388,2198,326,2,0,21,7,0,1,1,0,9634,0
1193,218,2592,4,2,0,10,7,3623,2,1,0,39,1
6934,6596,2116,159,2,1,21,3,1292,1,1,1,5283,0
5461,4960,2217,140,2,1,13,3,1536,1,0,0,6698,0
3044,2275,374,258,2,1,11,3,4848,0,1,1,4071,0
9726,9698,1023,382,2,1,25,8,3119,0,1,1,4287,0
104,58,763,279,2,0,47,1,0,0,1,1,4310,1
8606,8454,2240,416,2,1,24,6,0,1,1,1,8575,0
8045,7831,1766,380,2,0,29,4,5171,1,1,1,474,0
8244,8052,2741,137,2,0,14,0,5069,0,1,1,3887,0
3078,2312,695,136,2,0,18,7,0,1,1,1,143,0
9120,9026,473,312,2,1,40,5,5938,0,0,1,9161,0
6180,5759,867,188,2,1,19,5,0,1,1,1,6201,0
8713,8573,243,395,2,1,22,7,0,1,0,0,6687,0
877,8645,201,261,2,0,24,5,0,1,1,1,6533,0
8060,7848,878,339,2,0,21,7,3255,0,1,0,4012,1
196,1079,1841,225,2,0,14,7,0,1,1,1,6790,0
4010,3349,60,123,2,1,48,10,0,1,1,1,2388,0
9962,9960,905,311,2,1,26,10,0,0,0,0,7693,1
9247,9166,239,395,2,1,11,8,5413,1,1,0,8028,0
4791,4215,2582,318,2,1,17,3,0,1,1,0,308,0
5337,4822,534,424,2,0,39,6,0,2,0,0,6582,1
3984,3318,2549,443,2,1,20,9,0,1,1,1,8116,0
7308,7012,2803,272,2,0,35,7,3836,0,0,1,2886,1
5953,5506,1455,125,2,0,13,8,0,0,1,0,7000,0
2543,1718,888,459,2,0,6,1,0,1,0,1,8252,0
254,1724,458,305,2,1,10,9,0,0,0,0,4243,0
415,3513,1234,235,2,1,8,9,0,1,0,0,5052,0
3469,2747,649,288,2,0,8,4,5265,0,1,1,4710,0
654,6168,1005,338,2,1,13,9,4349,1,1,1,9780,0
5579,5091,166,295,2,1,4,9,0,1,0,0,2387,0
2830,2037,1931,184,2,1,35,1,5581,1,0,1,5853,0
9329,9258,2868,272,2,1,17,6,0,1,1,1,7897,0
1281,316,464,399,2,1,28,9,4663,0,0,0,2217,1
2636,1821,2462,311,2,1,12,3,0,1,1,1,2568,0
2663,1851,340,151,2,1,14,3,2657,0,0,1,3322,0
5365,4853,540,148,2,1,21,3,0,1,1,1,7071,0
4169,3525,181,122,2,0,24,2,0,1,0,1,8477,0
1624,697,137,134,2,0,7,2,0,1,1,0,8271,0
5426,4921,2379,245,2,0,18,1,0,0,1,0,6801,0
6689,6324,1937,239,2,1,23,8,567,0,0,1,6953,0
7382,7094,257,256,2,1,10,7,3815,1,1,0,147,0
8406,8232,518,310,2,1,8,6,5532,0,0,1,7692,0
5009,4459,1990,265,2,1,15,5,0,1,1,0,953,0
5554,5063,1696,229,2,1,20,0,0,1,1,1,6527,0
288,2101,1986,353,2,0,8,6,4393,0,1,1,4542,0
5564,5074,1476,218,2,1,21,3,3198,1,1,0,9568,0
8591,8437,537,287,2,0,21,7,0,0,0,1,4736,0
6551,6171,1895,134,2,0,12,6,0,1,0,1,2772,0
5563,5073,2551,219,2,1,28,6,5875,0,1,0,7412,0
6510,6126,1878,228,2,1,28,9,4990,0,1,1,1845,1
8423,8251,1641,328,2,1,26,5,0,0,0,0,9152,1
7680,7425,556,417,2,1,7,8,0,1,0,1,5712,0
8294,8107,375,313,2,0,18,3,4580,1,1,0,2923,0
6666,6298,1002,197,2,1,14,4,714,0,0,1,7176,0
8014,7797,1117,340,2,0,21,3,2224,0,1,1,8568,0
9069,8969,1037,228,2,0,14,5,4575,1,1,1,4040,1
5753,5284,2552,369,2,0,23,7,0,1,0,0,103,0
4097,3444,2662,206,2,0,8,8,0,1,1,0,610,0
5601,5116,634,313,2,0,26,10,4006,0,1,0,3266,0
9642,9605,2296,313,2,1,20,7,506,0,1,0,4087,0
6030,5593,2864,96,2,1,15,9,3598,0,1,0,6695,0
2683,1873,1655,459,2,0,5,10,3443,0,0,1,7920,0
5112,4573,1049,145,2,0,10,5,0,0,1,1,2041,0
3602,2895,1715,276,2,1,59,3,0,0,1,1,6338,0
1420,471,1350,333,2,1,27,6,5542,0,0,1,6300,0
8353,8173,336,133,2,0,14,7,0,0,1,1,1860,1
6245,5831,436,200,2,1,21,9,0,1,0,0,6757,0
1680,759,374,314,2,1,21,7,2762,0,1,1,8743,0
6715,6353,1941,417,2,0,49,2,2036,0,0,1,3861,0
8364,8185,811,55,2,0,27,2,2082,0,1,1,1607,1
9179,9091,2748,302,2,0,16,2,571,1,0,0,3051,0
8668,8522,2422,141,2,0,19,6,0,1,0,1,8174,0
4834,4263,437,361,2,0,17,3,0,0,1,0,6856,1
2576,1754,1587,254,2,1,18,5,4951,1,1,0,6835,0
1989,1102,2909,304,2,1,10,0,6099,0,1,1,7632,0
4532,3928,1667,157,2,1,20,0,4614,1,1,0,6552,0
4303,3674,1582,182,2,1,38,4,4043,0,0,1,880,1
3090,2326,296,343,2,0,25,4,4906,1,0,1,9727,1
8048,7834,1153,157,2,1,15,7,0,0,1,1,6168,0
9250,9170,2714,322,2,1,24,0,716,0,0,1,3757,0
6429,6036,1950,322,2,1,20,7,1370,1,0,1,8628,0
9737,9710,394,319,2,1,4,9,0,2,1,0,445,0
1157,178,2106,309,2,1,36,1,5355,0,0,1,2238,0
1535,598,2645,373,2,0,15,10,4461,0,0,1,1071,0
2605,1787,1822,244,2,0,16,6,6285,1,1,0,3176,0
7458,7178,1069,337,2,0,25,6,0,0,1,1,1131,0
7990,7769,2296,273,2,1,14,6,2797,0,0,0,1941,0
555,5068,1605,199,2,0,33,4,4056,2,0,1,5078,1
1584,652,2562,280,2,0,24,4,0,1,1,1,1616,0
6151,5727,2420,336,2,0,13,2,6167,1,0,0,8659,0
6947,6610,2145,324,2,1,13,8,0,0,1,1,2824,0
4335,3709,852,317,2,0,46,6,0,2,0,1,723,1
4533,3929,436,459,2,1,21,7,4780,1,0,1,6777,1
8409,8236,1242,358,2,1,20,10,2454,0,1,1,2008,0
9702,9672,1039,253,2,0,13,6,5622,0,1,1,8514,0
8061,7849,416,86,2,1,13,10,0,1,0,1,4672,0
6431,6038,1017,149,2,1,21,1,0,0,0,1,506,0
4803,4229,482,411,2,1,23,6,0,1,1,1,1954,0
7940,7714,1830,390,2,0,11,7,6291,0,0,0,703,0
1971,1082,632,191,2,1,8,5,5040,1,1,0,6087,0
530,4791,2760,128,2,0,39,3,1548,1,1,1,6077,0
996,9967,1252,420,2,1,26,4,0,1,0,1,8764,0
5852,5394,1195,153,2,1,4,4,5052,0,0,1,615,0
4226,3588,2869,260,2,0,18,9,0,1,1,0,9524,0
5616,5132,1288,414,2,1,8,3,0,1,1,1,5802,0
9534,9485,221,382,2,1,34,3,0,1,1,0,7592,0
7369,7080,510,253,2,0,8,5,3994,1,1,1,9017,0
4417,3800,964,217,2,1,9,5,3989,0,1,1,5538,0
1738,823,450,405,2,1,23,9,568,0,1,0,4723,0
3001,2228,900,305,2,0,25,5,0,1,1,1,8111,0
167,757,2297,224,2,0,23,10,703,0,1,0,5335,0
4622,4028,1257,173,2,1,30,6,2732,0,1,0,8815,0
8183,7984,2856,230,2,0,41,3,0,1,1,1,3953,0
8528,8367,349,143,2,1,17,5,0,1,0,0,9764,0
5681,5204,1233,138,2,0,21,3,5490,0,1,1,1292,0
7132,6817,2596,316,2,1,30,9,5716,0,1,1,1124,1
4304,3675,1095,164,2,1,32,8,2341,1,1,1,7884,0
6364,5963,826,136,2,1,10,7,2373,1,1,0,8863,0
7092,6772,1914,367,2,1,22,4,0,1,0,0,9806,0
7675,7419,530,249,2,1,19,6,4175,0,1,0,8941,0
9754,9729,2436,282,2,1,22,1,1762,0,1,1,6215,0
3768,3078,1587,208,2,1,16,3,104,0,0,0,5425,0
7360,7070,1643,253,2,1,36,7,0,0,0,1,9131,0
8182,7983,737,171,2,1,18,6,0,0,0,1,4604,0
6846,6498,1589,298,2,0,22,6,4026,0,0,1,1037,0
4012,3351,2760,163,2,1,28,5,0,1,0,1,7590,0
7238,6934,821,306,2,1,44,8,0,0,1,0,1653,1
805,7846,1203,399,2,0,28,10,0,0,0,0,2647,1
4634,4041,904,219,2,0,27,4,0,0,1,0,6541,1
5143,4607,1943,255,2,1,13,3,0,0,1,1,3919,1
3022,2251,997,257,2,0,9,8,0,1,1,1,3491,0
4031,3372,1229,297,2,1,19,8,3121,1,1,1,794,0
4952,4394,200,288,2,1,40,10,730,0,1,1,6542,0
5152,4617,456,194,2,1,18,2,0,1,1,1,4469,0
5281,4760,641,296,2,1,13,4,0,1,0,0,7077,0
7435,7153,2337,219,2,0,32,6,2555,2,1,0,4708,1
2847,2055,1374,138,2,1,20,8,6371,1,1,0,9449,1
1173,196,221,87,2,0,18,4,5902,1,1,0,6888,0
3233,2485,985,204,2,1,18,7,5609,0,1,1,5790,0
1870,970,2770,233,2,1,15,7,0,1,0,0,8655,0
9827,9810,1230,211,2,1,15,6,0,1,0,1,7974,0
7148,6834,1689,379,2,1,12,9,0,1,0,1,7224,0
7365,7075,1046,177,2,0,18,2,4002,0,1,1,7391,1
2900,2115,1108,235,2,0,8,9,3762,2,0,1,281,1
9434,9374,2300,247,2,0,16,8,0,1,0,0,6601,0
4560,3959,1431,233,2,0,18,0,0,1,1,0,682,0
121,247,1388,283,2,1,21,7,1637,0,0,0,6,0
8855,8730,2628,306,2,1,25,2,2354,0,0,0,4898,0
1984,1096,1856,140,2,0,27,1,2194,1,1,1,3597,0
7910,7681,775,170,2,1,10,7,1942,0,1,1,8332,0
2333,1485,1571,93,2,1,18,9,0,1,1,0,4775,0
573,5268,436,257,2,0,31,2,0,1,1,1,3331,1
3660,2959,601,103,2,1,9,3,0,1,1,0,5673,0
1454,508,678,130,2,0,16,8,5125,0,1,1,5558,1
1786,876,850,320,2,1,19,3,0,1,1,0,9090,1
9912,9905,1796,310,2,0,16,7,609,0,1,1,1094,0
1820,915,1230,213,2,1,5,10,2037,0,1,1,8442,0
2629,1814,671,377,2,0,24,4,0,0,0,0,3397,1
6513,6129,873,122,2,0,23,10,542,1,1,1,3361,0
3945,3275,1099,266,2,1,22,2,0,1,1,1,7339,0
6390,5992,491,183,2,0,19,8,0,1,1,0,6202,0
4921,4360,468,135,2,0,15,9,1170,1,1,0,606,1
4792,4216,876,365,2,1,1,5,2539,0,1,1,1898,0
8854,8729,2857,283,2,0,21,7,0,1,1,1,9785,0
5936,5487,764,197,2,0,4,10,5058,0,1,1,3523,1
188,990,1686,225,2,1,12,6,0,1,0,1,5308,0
5629,5147,2619,187,2,1,10,5,0,1,0,0,8280,0
6902,6561,1615,66,2,1,26,8,0,1,0,0,4763,0
8876,8753,2296,165,2,1,28,4,2644,0,1,1,511,1
1487,544,30,319,2,0,33,5,5966,0,0,1,2337,1
9842,9827,1329,247,2,1,12,10,3005,1,1,1,404,0
7505,7231,1941,268,2,1,9,5,0,1,1,0,9964,0
6215,5798,2522,162,2,1,23,7,3552,0,1,1,5169,0
2144,1275,273,243,2,1,16,1,0,1,1,0,7861,0
2374,1530,984,248,2,1,11,5,2772,1,1,0,9902,0
7768,7522,1230,210,2,0,2,10,1835,1,1,0,9260,0
9681,9648,2306,260,2,0,45,9,2514,0,1,1,1035,0
5654,5174,909,286,2,0,25,4,2758,1,1,1,9792,0
3461,2738,1605,390,2,1,17,5,5409,0,1,0,933,0
5391,4882,1286,248,2,0,9,9,2807,1,1,0,7893,0
5664,5185,9,276,2,1,53,5,3033,0,0,1,9703,1
4715,4131,225,409,2,1,20,1,0,1,1,0,7258,0
8863,8739,1836,296,2,1,20,9,5099,1,1,1,8121,1
8648,8500,2265,418,2,0,30,3,0,0,1,0,3380,1
3873,3195,2878,139,2,1,19,5,0,1,1,1,3606,0
7751,7504,2654,359,2,0,21,7,0,1,0,0,5115,0
6523,6140,1394,280,2,0,13,5,0,1,0,1,8817,0
9904,9896,89,299,2,0,18,2,5870,0,1,1,2019,0
8777,8643,1419,212,2,1,6,1,4355,1,1,0,5644,0
8995,8885,2875,182,2,1,10,9,0,1,0,0,8717,0
6069,5636,2657,185,2,1,34,3,42,1,1,1,3669,0
3169,2414,2571,286,2,1,22,6,0,1,1,0,9377,0
7054,6730,1572,378,2,1,20,7,0,1,0,0,277,0
4828,4256,2751,350,2,0,24,10,1695,1,1,0,6592,0
8712,8572,170,78,2,1,17,6,0,1,1,0,4795,0
7922,7694,2660,288,2,1,21,7,0,1,1,0,1283,0
3942,3272,85,258,2,1,2,6,0,1,1,1,7649,0
351,2802,2436,371,2,1,21,3,5430,0,1,1,4822,0
1511,572,2733,184,2,0,19,0,0,1,0,0,6085,0
9616,9576,340,292,2,1,17,10,4961,0,0,0,9033,0
561,5135,2206,259,2,1,43,1,3976,0,0,1,9036,0
2318,1468,2337,281,2,1,15,3,0,1,1,1,4598,0
3994,3329,2447,418,2,1,62,9,0,1,0,1,6304,0
