,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7374,7085,606,291,1,0,20,1,1332,0,1,1,7170,1
2114,1242,2857,341,2,1,15,9,0,0,1,0,1120,0
4534,3930,563,265,0,1,23,3,0,1,1,0,3281,0
2531,1705,2349,216,1,1,29,5,3773,0,1,1,8828,0
8525,8364,1666,321,0,0,11,9,3259,0,1,1,6535,0
3470,2748,1410,258,0,0,18,3,0,1,0,1,8580,0
1402,451,2742,366,0,1,11,9,2541,0,1,0,8709,0
852,8368,447,120,1,0,23,9,4015,0,1,1,6591,0
3082,2317,410,92,0,0,26,6,3008,0,1,0,5100,1
8024,7808,1093,303,0,1,12,2,3528,0,1,1,6174,0
7565,7297,570,317,0,1,34,2,401,0,1,0,1300,1
5529,5036,2888,300,0,1,16,9,2817,1,1,0,9507,0
7854,7618,190,355,2,1,31,8,0,1,0,1,68,0
4932,4372,878,292,0,0,11,0,4166,0,0,0,1682,0
5159,4625,2350,371,2,0,51,10,4678,0,1,1,5363,0
9715,9686,201,289,2,0,16,8,0,1,1,0,9947,0
3846,3165,2888,163,0,0,30,8,0,1,1,1,7956,0
6483,6095,438,228,1,1,23,4,3721,1,1,0,3906,0
747,7201,2061,59,2,0,28,6,4603,0,1,0,7402,0
3034,2264,1608,379,0,1,18,3,5776,0,1,1,367,0
347,2757,2337,252,1,1,41,4,4495,0,1,1,6196,0
3351,2616,1193,83,1,0,16,10,4594,0,1,0,3347,0
2864,2074,2497,317,1,1,19,9,3992,0,1,1,5906,0
2167,1300,2248,396,0,1,15,1,2200,1,0,1,7871,0
6954,6618,2912,220,0,1,20,8,0,0,1,1,7936,0
6209,5792,1807,299,0,0,22,10,5297,0,0,0,4925,1
2777,1977,1456,367,1,0,43,9,2100,0,1,0,4564,1
1441,494,1721,236,2,1,26,7,0,0,1,1,823,0
5657,5177,449,105,0,1,12,0,5829,0,0,1,5969,0
9657,9621,2897,215,0,1,14,6,5508,0,1,1,963,0
3027,2256,2875,383,0,0,24,4,3085,0,0,0,5499,0
6117,5689,1873,459,2,1,19,3,0,1,1,0,1127,0
2483,1651,488,359,0,1,19,4,0,1,1,0,3802,0
2882,2094,1753,160,0,1,19,4,0,1,1,1,7208,0
5561,5071,1689,380,2,0,38,3,0,0,1,1,5811,1
763,7379,537,351,1,0,3,1,1135,0,1,0,6154,0
6481,6093,1310,215,1,1,21,9,2960,1,1,0,6165,0
1616,688,2202,203,0,0,31,5,0,1,1,1,5734,0
1222,251,1230,145,0,1,28,1,5037,0,1,0,7813,0
8664,8518,737,299,2,0,30,3,0,1,1,1,6152,0
6221,5805,232,122,0,0,27,0,4341,2,1,0,7175,1
1576,643,1941,222,0,0,22,10,6071,1,1,1,7780,0
9391,9326,1160,455,2,1,43,0,0,1,1,1,9812,0
6350,5948,589,249,1,1,30,1,919,0,0,1,2029,0
3782,3094,1233,40,1,0,26,3,3166,0,1,0,6512,1
4374,3752,2057,297,1,1,23,3,1018,1,0,1,8060,0
708,6768,612,189,0,0,17,9,0,1,0,1,224,0
509,4558,1407,208,2,0,19,3,0,1,1,1,2472,0
2954,2174,2442,147,0,0,15,6,0,1,1,0,1543,0
7537,7266,1183,264,0,0,20,7,0,0,1,1,4907,0
6338,5934,1117,192,1,1,21,9,208,0,0,0,7333,0
8922,8805,2020,159,1,1,17,10,2502,1,1,0,5385,0
7063,6740,871,189,1,1,58,3,2543,1,1,1,7267,0
7162,6850,2200,216,2,1,16,10,2698,0,1,0,4321,0
7371,7082,1047,459,0,1,12,2,4017,1,1,0,7910,0
6828,6478,2533,316,1,1,16,10,4297,1,1,0,9737,0
3615,2909,60,24,0,1,28,10,2886,2,0,0,4370,1
4656,4065,910,452,0,0,20,9,2881,0,1,1,489,0
6975,6641,249,165,2,1,20,3,1243,0,1,0,2855,0
4350,3726,704,449,2,0,18,7,0,1,1,0,2335,0
711,6802,2546,243,1,1,17,7,1305,0,1,0,1690,0
6478,6089,1642,459,0,1,17,10,139,0,1,1,6513,0
9129,9036,878,447,2,0,22,7,4972,0,0,1,2852,1
8204,8008,2089,333,0,0,16,4,2691,0,1,0,8885,0
9203,9118,447,382,2,1,33,5,0,1,0,0,1329,1
712,6813,313,241,2,1,20,1,1658,0,1,0,9595,0
9112,9017,2420,344,0,1,55,10,0,0,1,1,816,0
1245,276,396,235,0,0,26,2,5437,0,1,0,5547,1
9785,9763,628,64,0,0,9,6,4093,1,0,0,8346,0
6848,6500,336,188,0,0,15,1,5036,1,0,0,3591,0
5133,4596,1394,88,2,1,19,7,1492,0,0,1,3338,0
715,6846,2297,395,0,1,16,10,0,1,1,0,2518,0
3463,2740,1668,209,1,1,25,9,2769,0,1,0,4289,1
4394,3774,2653,88,1,1,6,7,578,1,0,1,3843,0
4568,3967,2167,193,1,1,14,9,4829,0,1,1,2107,0
8803,8673,1903,330,0,1,23,7,2895,0,1,1,7998,0
8489,8324,1942,131,0,0,23,8,0,1,0,1,4252,0
7701,7449,2654,286,0,0,11,4,5645,0,0,0,9537,1
212,1258,1009,229,0,0,23,10,0,1,0,0,9371,0
9767,9743,544,163,0,1,15,4,1409,0,1,1,1579,0
6838,6489,2,459,0,1,11,7,0,1,1,1,411,0
1010,16,1162,333,0,1,22,2,0,0,1,0,1587,1
323,2491,2900,372,0,0,13,5,0,1,0,0,7200,0
5396,4887,2440,200,0,1,24,10,4271,1,1,1,1797,0
5990,5547,1550,182,0,0,14,10,2092,1,1,1,1705,0
3172,2417,2628,274,1,1,14,1,2678,0,0,0,1054,0
334,2613,683,235,2,0,19,7,637,0,1,0,7511,0
8305,8120,1124,355,0,1,40,4,0,2,1,1,8886,1
2210,1349,2055,282,1,0,16,1,2244,2,0,1,8667,0
4271,3638,2901,74,0,1,15,6,0,1,0,1,8779,0
6740,6381,2899,279,1,0,22,3,3680,0,0,1,8299,0
233,1491,886,376,1,1,2,4,1596,1,0,1,2831,0
5950,5503,1204,443,1,0,39,9,967,2,1,0,2270,1
5737,5266,1820,291,1,0,17,3,1412,1,1,1,3820,0
7921,7693,1778,197,2,0,17,8,0,1,1,1,522,0
2348,1501,464,433,0,1,27,4,2438,0,0,0,7751,0
2036,1155,933,391,2,1,16,7,3693,0,0,1,6748,0
7484,7207,2856,381,0,0,17,10,0,0,0,1,5824,0
6006,5566,1407,138,0,0,13,6,0,1,1,0,5901,0
4553,3951,168,190,0,1,12,1,0,1,1,0,5511,0
8072,7861,289,389,1,1,33,5,2216,0,1,0,5272,1
1458,512,1493,74,0,1,7,3,5319,1,1,1,291,0
3288,2545,1715,249,0,0,12,7,565,0,1,1,4840,0
3064,2297,170,115,2,1,17,7,789,1,1,0,5876,0
9436,9376,2205,293,0,1,20,5,0,2,1,0,8604,0
774,7501,1939,245,1,1,31,7,1073,1,1,0,3275,1
6832,6483,537,203,1,0,3,3,5657,1,1,0,3777,0
871,8579,1746,238,1,0,27,8,2496,2,1,0,9558,1
8749,8613,464,292,0,1,29,1,0,1,1,0,2760,0
1263,296,1476,247,0,0,24,8,4373,0,0,0,6235,0
4833,4262,1324,371,0,1,14,2,4744,0,1,0,4431,0
3894,3218,525,204,2,1,19,3,4137,0,1,0,1962,0
6323,5918,1822,159,0,1,16,9,1829,0,0,0,939,0
9212,9128,144,282,0,0,19,2,0,1,1,1,6497,0
7019,6692,1089,246,0,1,18,3,3958,0,1,1,8395,0
1220,249,1470,334,1,0,15,8,1213,1,1,1,4284,0
1446,499,1287,246,0,1,15,3,3599,0,0,1,557,0
3184,2430,992,276,1,1,37,10,4031,0,1,1,2121,1
408,3435,1350,277,1,1,19,2,3975,1,1,1,3312,0
4344,3719,1651,137,0,0,8,2,140,1,0,0,3700,0
3021,2250,2568,289,0,1,18,4,1307,0,1,1,7965,0
2303,1452,490,323,2,1,27,0,2051,0,0,1,4824,0
6271,5860,2529,356,0,1,31,7,4773,0,1,1,4049,1
8280,8092,1746,315,2,1,35,8,0,1,0,1,1019,0
6641,6271,2923,220,2,0,15,8,0,1,1,1,6492,0
6955,6619,985,347,2,1,17,9,2266,0,1,0,3372,0
2109,1237,1839,205,2,1,23,6,0,1,0,1,2318,0
5351,4838,1433,167,1,1,23,3,2003,0,1,1,656,0
9683,9650,469,215,0,1,14,7,0,1,0,1,6446,0
8343,8162,2089,458,1,0,31,10,2736,0,1,0,3940,1
4549,3947,1367,146,0,1,41,10,0,1,0,0,241,1
1880,981,2863,198,1,0,18,10,3272,1,1,0,2045,0
5945,5497,1585,325,0,0,22,4,0,1,0,1,3742,0
1737,822,2381,378,2,1,21,10,0,0,1,1,7039,0
7793,7550,374,194,0,1,38,5,3128,1,1,1,7462,0
5212,4684,997,351,1,1,37,6,4069,0,0,1,1199,1
3208,2457,322,216,1,1,18,9,3467,0,1,0,9893,0
7082,6761,2582,342,0,1,18,6,0,1,1,1,548,0
2055,1176,1387,78,1,1,20,10,1072,0,0,0,1104,0
1688,767,2705,210,0,0,23,1,0,1,0,1,3366,0
4779,4202,2178,222,1,1,22,1,3715,2,0,0,482,1
7475,7197,1476,307,0,1,13,1,4106,0,0,0,1964,0
7876,7642,1703,232,0,1,27,0,0,0,1,0,5339,1
6749,6391,58,293,2,0,6,10,5348,0,0,1,5342,0
8555,8397,2696,131,1,1,7,1,902,0,1,1,3801,0
8122,7917,956,173,0,0,35,3,4851,0,1,1,6676,1
6990,6658,2458,269,0,1,23,4,0,1,1,1,516,0
8266,8076,2499,169,0,0,17,1,0,1,1,0,6470,0
8539,8380,714,229,1,0,7,1,3075,0,1,1,8636,0
3392,2661,2733,232,1,1,15,9,6146,0,1,1,4141,0
6325,5920,1258,352,1,1,41,6,667,0,1,1,5088,1
3528,2812,411,301,0,1,10,6,4969,0,1,1,8309,0
4604,4008,382,290,0,1,7,6,0,0,0,1,9474,0
7023,6696,1549,133,1,1,11,10,3510,1,1,0,6191,0
6321,5916,221,199,0,1,29,0,1451,0,1,1,8982,0
745,7179,2473,215,0,1,22,6,0,1,1,1,8352,0
710,6791,891,149,0,1,30,0,3732,0,0,0,971,0
379,3113,723,296,2,0,21,3,0,2,0,0,4878,1
8782,8649,1605,209,2,0,9,7,0,1,1,1,3989,0
3011,2239,910,135,2,1,12,9,0,0,1,0,6428,0
8858,8733,1155,356,2,1,19,1,0,1,0,1,4480,0
7152,6839,460,138,0,1,28,9,0,0,0,0,1513,1
8566,8409,1558,288,0,0,21,5,0,0,0,0,4046,1
3497,2777,1704,65,0,0,45,1,4364,1,0,0,2294,1
3889,3213,49,27,0,0,21,3,0,1,0,0,9459,0
4484,3874,1458,254,0,0,19,1,0,1,1,1,8248,0
4011,3350,1509,303,1,1,15,5,1989,0,1,1,8735,0
2619,1803,1490,459,2,1,31,9,0,0,0,0,5844,1
6670,6303,215,367,2,0,25,2,0,1,1,1,7463,0
6512,6128,1154,96,0,1,6,8,2787,1,1,1,9928,0
3467,2744,1181,147,1,0,24,1,6271,1,0,1,9687,0
1313,352,1515,418,0,1,20,4,0,1,1,1,8869,0
8605,8453,461,170,0,0,31,9,0,1,1,1,1417,0
2069,1192,2319,238,1,1,10,9,670,0,1,1,1109,0
2982,2205,1388,135,2,0,25,4,0,1,1,0,6164,0
5914,5463,427,363,1,1,9,8,1425,1,0,1,9315,0
9170,9081,2569,303,0,1,12,3,0,2,0,1,2841,0
1285,320,1953,129,2,0,45,6,4287,0,1,1,6345,0
8990,8880,1636,393,1,1,10,3,783,1,1,1,3920,0
8429,8258,1947,459,1,1,10,3,75,1,1,1,6372,0
1349,392,2569,184,2,1,25,4,0,0,1,0,9073,0
2611,1794,1993,175,0,1,24,4,612,0,1,1,3187,0
9494,9440,2532,398,1,1,25,9,1585,1,0,1,2728,1
3668,2967,2179,275,1,0,26,3,1823,0,0,0,8227,1
2221,1361,1233,376,1,0,17,7,2682,0,1,0,884,1
427,3646,2697,311,0,1,27,0,5410,0,1,1,5950,0
653,6157,398,68,1,1,30,5,2823,0,1,1,5131,1
9913,9906,485,327,0,0,26,1,2812,0,0,1,2205,0
3535,2820,2528,271,2,1,19,6,6027,0,1,1,7078,0
7736,7487,666,258,0,0,23,4,2584,0,1,1,2531,0
3245,2498,2306,123,1,0,27,4,706,0,0,1,3084,1
4740,4159,482,144,0,1,12,7,277,0,1,1,1451,0
9068,8967,215,359,0,0,20,1,0,1,1,0,7042,0
4099,3448,1228,305,0,1,16,10,3870,0,0,1,8999,0
4100,3449,2419,244,1,0,19,10,3660,0,0,1,802,0
6959,6624,2397,226,2,0,28,4,497,0,0,1,9244,0
611,5691,128,259,0,0,9,7,0,1,1,0,12,0
4288,3656,1669,186,1,0,13,5,4963,0,1,1,2553,0
8570,8414,1165,364,0,0,10,8,2031,0,0,1,4915,0
9712,9683,2665,246,0,1,14,4,0,1,1,1,5409,0
1543,607,1037,265,2,1,51,7,4328,0,1,1,6416,0
9535,9486,2892,459,2,1,23,9,2729,0,1,1,4173,0
3853,3173,741,263,1,1,25,10,5575,1,0,1,8977,0
554,5057,2548,183,1,1,15,4,2499,0,1,0,5147,0
6365,5964,228,352,2,0,30,6,1471,1,0,0,4793,1
511,4580,1643,241,1,0,20,7,5641,1,1,0,9909,0
3206,2455,1132,124,1,1,42,10,1087,0,1,0,4680,1
8084,7874,16,217,1,1,10,5,6142,0,1,1,7128,0
967,9645,999,246,2,0,16,10,0,1,0,0,5858,0
6043,5607,1048,238,0,1,13,7,0,1,1,0,9677,0
6879,6535,2668,274,0,1,7,8,5827,0,0,1,706,0
6775,6419,306,78,0,0,30,6,0,0,1,0,3359,1
3295,2553,830,363,2,0,1,10,0,0,1,0,4955,0
8701,8560,2040,282,0,1,19,3,0,0,1,1,2042,0
3429,2703,311,340,1,0,25,10,5343,0,0,0,7438,1
8870,8747,563,277,0,1,24,9,4713,0,1,1,6232,1
6962,6627,929,286,1,0,8,4,163,0,1,0,1093,0
2088,1212,1951,204,1,0,23,10,3848,1,0,1,8956,0
8499,8336,336,107,1,1,17,3,1792,1,0,1,4891,0
6162,5739,2700,357,0,1,16,6,5546,0,1,1,2088,0
3210,2460,2338,215,2,0,35,1,731,0,1,1,8619,0
9200,9115,164,348,0,0,12,7,0,0,0,0,1279,0
6605,6231,1426,380,2,0,15,6,0,1,1,0,9254,0
1109,126,1552,204,0,1,13,5,0,1,1,0,4973,0
5728,5256,2600,310,0,1,23,2,0,1,1,1,2612,0
7829,7591,2116,181,0,0,18,9,5076,1,0,1,7199,0
1038,46,98,132,0,1,12,1,5510,0,1,1,2150,0
1194,219,887,373,0,0,6,8,0,1,1,0,4770,0
4474,3863,1986,376,0,1,18,4,0,0,0,0,8037,0
9874,9862,902,329,0,1,26,5,0,1,1,0,3517,0
2122,1251,2182,374,2,0,14,10,4617,0,0,0,7016,0
4982,4427,1606,224,0,1,12,8,0,1,1,1,3129,0
8973,8861,1537,191,1,1,15,3,1832,0,1,1,5659,0
5700,5226,2150,56,0,1,23,4,0,3,1,1,5389,1
934,9279,2825,201,2,1,19,10,0,2,1,1,400,0
6101,5672,2541,442,2,1,14,7,0,0,1,1,6855,1
4689,4102,2296,380,2,1,27,0,3232,0,0,0,3929,1
394,3279,435,203,2,0,6,0,6195,0,1,1,8382,0
4685,4097,754,146,2,1,24,1,4738,0,0,1,1553,0
8776,8642,1067,176,2,1,26,10,0,1,1,0,9305,0
9165,9075,1321,272,1,0,28,3,3351,0,1,1,7647,0
5980,5536,408,167,2,0,13,8,0,1,1,0,3698,0
9942,9938,2625,348,1,0,7,6,1038,0,1,0,1652,0
2191,1327,1124,134,2,0,29,7,1502,0,1,0,9008,1
1297,333,1099,107,0,1,16,6,0,1,1,1,9527,0
5044,4497,1808,171,0,1,12,4,875,1,0,0,2285,0
1162,184,1807,224,0,0,12,10,0,0,1,0,9287,0
4254,3619,673,199,1,0,9,9,1935,1,1,0,3740,0
6372,5972,885,244,0,0,29,3,2131,1,1,0,7940,0
1527,589,523,270,1,1,17,9,1990,0,1,0,9251,0
4342,3717,620,163,2,1,12,7,2921,0,1,1,4434,1
2030,1149,2131,233,2,0,10,3,0,1,0,1,274,0
3060,2293,2657,178,0,0,25,8,0,1,1,1,8721,0
58,5445,2570,120,2,0,48,5,0,0,1,0,3578,1
2405,1565,1369,294,0,1,17,10,0,0,1,0,3711,0
5006,4455,504,364,1,0,19,0,1099,1,1,1,996,0
6157,5733,1667,158,0,1,11,4,0,1,1,0,2600,0
7375,7086,436,248,0,1,59,7,5415,1,1,1,7503,0
4506,3899,2825,206,2,0,48,4,0,0,1,1,8331,0
5214,4686,1644,349,1,0,39,4,1060,1,1,1,8036,1
6029,5592,277,268,0,0,26,10,4799,0,0,1,3859,1
1780,870,2523,411,0,1,15,9,0,1,1,0,2470,0
5447,4944,2106,335,1,1,32,10,6008,0,0,1,7221,0
4606,4010,60,406,0,0,37,2,0,3,1,1,7139,1
6914,6574,2570,311,0,1,22,8,3587,0,0,1,1997,0
676,6412,2088,202,2,0,20,5,5723,1,1,0,8141,0
3582,2872,636,295,0,1,17,5,0,0,1,0,9324,0
3653,2951,2429,297,1,0,28,0,5210,0,0,1,8232,0
7920,7692,115,323,0,1,16,6,3318,0,0,1,9943,0
9499,9447,1278,131,1,0,7,6,5987,1,1,0,200,0
2732,1928,2678,232,1,0,30,1,618,0,1,0,1063,1
4787,4210,1955,138,0,1,24,1,4152,0,1,1,8992,0
2754,1952,2038,291,0,1,24,0,0,0,1,1,3374,0
2337,1489,1407,310,2,0,17,10,0,1,0,0,3930,0
3643,2940,2676,288,0,1,27,4,3662,0,1,0,7089,0
7737,7488,757,386,0,0,12,5,3093,0,1,0,7184,1
5516,5021,661,201,0,1,19,4,6137,0,1,1,6206,0
5246,4721,1679,130,0,0,14,3,2986,1,1,1,1659,0
866,8523,419,154,0,1,20,1,5702,1,1,1,5765,0
4447,3833,1055,275,1,0,32,8,711,0,1,1,2263,1
5071,4527,170,285,0,1,17,6,517,1,1,0,9106,0
4881,4315,2296,188,0,1,13,7,0,1,1,0,5864,0
9510,9459,1359,226,0,0,8,3,4381,1,0,1,3812,0
3002,2229,2687,395,1,0,14,3,310,1,0,0,7709,0
2225,1365,1047,310,1,1,20,4,2097,1,0,1,7288,0
9056,8954,2473,374,1,0,28,9,1568,1,0,1,3703,1
4826,4254,2108,403,0,1,6,2,3625,0,1,1,9380,0
7621,7360,929,270,0,1,21,6,0,1,0,0,4530,0
9689,9657,2693,307,0,0,39,10,893,1,1,0,352,0
5500,5004,2314,290,0,1,29,10,6170,0,1,1,5635,0
9700,9670,1571,172,2,0,18,5,3482,1,1,1,7951,0
8478,8311,1870,248,0,1,48,0,0,1,0,1,6751,0
5502,5006,30,223,2,0,22,4,1058,0,1,1,8728,0
1210,238,1051,320,0,1,33,8,0,2,1,0,6548,1
9083,8984,1154,36,2,1,22,9,0,1,1,1,9029,0
2288,1434,1878,228,0,0,12,8,5124,0,1,1,3378,0
2183,1318,1157,322,0,1,20,10,5160,1,1,1,5863,0
2862,2072,2015,254,1,1,15,9,3812,0,0,0,2821,0
6861,6515,2375,214,2,1,23,6,231,0,0,0,2436,0
2362,1517,1609,318,1,1,27,5,1877,0,1,1,601,1
8463,8295,30,135,2,1,31,3,0,0,1,0,827,1
6332,5928,1191,228,0,0,17,5,5804,0,1,1,5579,0
4064,3408,1191,235,1,1,21,2,2685,2,1,1,7254,1
9546,9498,529,133,0,1,11,8,0,1,1,1,341,0
617,5757,1497,221,1,0,44,9,3294,0,1,0,5167,1
3281,2538,87,384,0,0,14,3,675,1,1,1,3386,0
5226,4699,1832,90,2,1,21,1,886,0,1,1,1353,0
3397,2666,478,429,0,1,15,3,2674,1,1,0,5705,0
3065,2298,2549,112,0,1,24,9,320,0,1,1,2687,0
766,7412,2825,309,0,0,64,3,0,1,0,1,4556,0
7078,6756,2063,372,0,1,49,1,3809,1,0,1,389,0
5279,4758,2660,261,2,0,22,8,34,0,1,1,1384,0
4149,3503,675,232,0,0,21,1,4245,0,0,0,8786,0
1144,164,1112,374,1,1,25,5,3785,0,0,1,4098,1
4248,3612,514,182,0,1,8,9,5631,1,1,1,9446,0
4110,3460,2880,167,0,1,22,7,0,1,1,0,4095,0
462,4035,2549,118,2,0,7,4,680,1,1,0,423,0
2932,2150,207,297,0,0,36,10,0,0,1,0,5036,1
4623,4029,2429,318,0,0,6,4,858,0,1,1,3794,0
3813,3129,2107,312,2,1,55,6,3082,0,1,1,3320,0
6308,5901,2420,174,1,1,34,6,6222,1,1,0,4155,1
4341,3716,1509,256,1,0,17,4,4397,1,1,0,2711,0
5300,4782,846,249,0,0,15,7,5577,1,1,1,745,0
6804,6452,1689,301,0,0,12,8,0,1,1,1,4887,0
3282,2539,1154,193,0,0,21,3,1003,0,1,1,1583,0
2574,1752,1537,274,1,0,33,10,826,1,0,1,658,1
7961,7737,1314,418,0,0,20,3,4048,1,1,1,4142,0
7879,7646,996,266,0,1,26,7,5262,0,1,0,8798,0
828,8101,2420,239,1,0,13,3,976,1,1,1,1757,0
6486,6098,2665,319,0,1,22,6,0,1,0,0,3485,0
7599,7336,987,146,0,0,27,8,4188,0,1,0,1177,1
2540,1715,2796,159,1,0,27,9,887,0,0,0,9875,1
5746,5276,1863,445,2,0,23,8,3840,0,1,1,3114,0
8526,8365,472,236,0,1,9,1,4982,0,1,1,364,0
9566,9520,2035,253,0,1,19,7,1392,1,1,0,266,1
3742,3050,2306,196,1,0,21,7,123,1,1,0,8359,0
7498,7222,1843,239,0,0,18,9,2203,1,1,1,1937,0
3524,2808,2699,372,0,0,17,8,1260,1,1,1,289,0
20,1224,1736,341,0,1,23,9,0,1,1,1,3922,0
1915,1020,2420,112,2,1,7,8,0,0,0,1,5128,0
6571,6193,2624,204,0,1,28,2,0,0,1,0,8493,1
9018,8912,2313,272,0,1,49,10,0,2,1,1,8427,0
2012,1129,264,450,0,1,56,10,625,0,0,1,7793,0
5405,4898,733,140,1,0,46,3,4585,1,1,1,7782,0
1295,331,1771,143,2,0,15,4,3885,0,0,0,5501,0
3745,3053,1636,385,1,0,19,1,5944,1,1,1,5307,0
591,5468,1822,309,0,1,20,9,2878,0,1,0,1684,0
1406,455,608,181,2,1,5,3,2229,0,0,1,8143,0
221,1358,2867,123,2,1,12,8,0,0,0,1,1410,0
5617,5133,1871,235,0,1,25,5,3065,0,1,0,1710,1
6248,5834,1570,199,0,1,29,4,0,1,1,0,3978,0
4418,3801,2213,291,2,0,29,2,2828,0,1,0,2507,0
858,8434,176,65,2,1,14,10,3698,0,1,1,2002,0
1783,873,2609,142,2,1,20,1,2914,1,0,1,2969,0
7259,6958,1183,234,2,1,14,8,530,0,1,1,1965,0
6856,6509,1971,137,0,1,16,1,2122,0,1,1,4249,0
1954,1063,2631,233,2,1,33,6,4555,1,1,1,4009,0
1746,832,139,193,2,0,41,1,0,0,0,1,1706,1
3132,2373,351,224,0,1,21,5,2798,0,1,1,493,0
8036,7821,2782,164,2,1,3,1,0,1,0,0,244,0
8850,8725,887,109,2,0,32,6,0,3,1,1,9086,1
994,9945,2493,447,2,1,25,10,1894,1,1,0,2585,0
6108,5679,1537,116,0,1,23,4,4940,1,1,1,2177,0
730,7013,2085,200,0,1,6,7,3690,0,1,1,5814,0
6974,6640,1281,271,0,1,26,9,0,1,1,1,4171,0
6273,5862,76,352,2,1,25,3,4277,1,0,1,9627,1
6751,6393,2629,213,0,0,35,3,1735,0,1,1,7073,1
3509,2792,2822,386,0,1,19,1,0,0,1,1,1538,0
3533,2818,1666,304,0,0,24,6,0,0,0,1,8420,1
2513,1685,1749,275,0,1,21,2,0,1,1,0,188,0
5436,4932,2654,440,0,0,16,3,0,1,0,0,3642,0
3625,2920,2178,79,2,1,13,5,4904,1,1,1,240,0
465,4068,816,217,0,1,15,10,5781,0,1,0,8238,0
6755,6397,900,421,2,1,20,4,2241,1,1,1,4144,0
6759,6402,2570,314,0,1,69,1,2163,1,1,1,6321,0
7991,7770,2602,36,2,0,21,10,0,1,1,0,6006,0
157,646,566,195,2,0,10,3,0,1,1,1,9550,0
3960,3292,1623,144,0,1,29,0,4238,0,0,1,2593,0
8832,8705,2846,362,0,1,17,5,0,1,1,1,391,0
5470,4970,2593,226,0,1,7,1,179,1,1,1,875,0
185,957,451,123,0,1,14,9,0,1,1,0,9790,0
1002,7,2082,334,1,1,21,1,4874,1,1,1,4668,0
9508,9456,1573,253,2,1,8,9,6140,1,1,1,2190,0
5623,5140,1521,195,2,1,24,7,0,1,1,1,1317,0
400,3347,2665,214,0,1,34,1,5002,0,1,0,535,0
6240,5826,541,167,0,1,9,1,3933,0,1,0,4627,0
8940,8825,2678,266,0,1,20,8,0,1,1,0,4759,0
9932,9927,899,286,2,1,0,9,2877,1,1,1,843,0
7342,7050,1637,111,0,1,12,5,0,1,1,1,8104,0
9832,9816,549,204,1,0,46,3,428,0,1,1,9430,1
8466,8298,2628,222,0,1,18,10,2606,0,0,0,9062,0
8756,8620,514,314,1,0,19,4,784,0,1,1,6436,1
7958,7733,1099,295,0,1,16,7,3627,1,1,1,9368,0
1250,282,416,157,1,1,14,6,4572,0,1,1,3074,0
3143,2385,63,228,1,0,23,9,3377,1,1,0,817,0
7430,7148,2018,215,0,0,17,0,2959,1,1,0,4804,0
59,5557,2720,223,0,1,33,5,4832,0,1,1,6986,0
7855,7619,1273,275,1,0,41,9,3959,1,1,1,4912,0
1113,130,2125,340,1,0,3,9,2689,0,1,0,408,1
3057,2289,1847,289,0,1,15,1,1892,0,1,0,1977,0
9569,9524,2206,319,2,0,12,2,0,1,1,0,5257,0
1328,368,52,202,1,0,44,4,1474,0,0,1,5786,1
4995,4441,1849,416,0,0,18,5,0,1,0,1,2656,0
6682,6316,2453,249,2,1,11,6,4759,1,1,0,2342,0
2072,1195,1096,352,0,1,18,5,0,1,1,1,5018,0
4793,4217,2878,397,0,0,23,7,0,0,1,1,5830,0
6829,6480,1852,344,0,1,25,10,2318,0,1,1,8468,0
9629,9591,370,106,2,1,26,3,1719,0,0,1,8849,0
8218,8023,2798,125,0,0,22,10,0,1,0,1,6252,0
7567,7299,478,238,0,1,26,6,0,3,0,0,1003,1
5922,5472,1098,164,0,0,26,4,431,2,1,0,7769,1
1550,615,607,248,2,0,36,3,0,1,1,1,7380,0
1009,15,2363,259,2,1,53,0,0,0,1,1,4176,0
3755,3064,1314,353,0,1,11,1,0,0,0,0,9002,0
8681,8537,2056,174,0,0,22,3,0,1,1,1,1688,0
9342,9272,2541,228,0,0,10,4,0,1,1,0,7358,0
8009,7792,2297,183,0,1,16,1,993,0,0,0,3636,0
3860,3181,2157,329,0,0,16,7,835,0,1,1,9683,0
3148,2390,850,257,0,0,21,7,2566,1,1,1,3025,1
2519,1692,1350,221,2,0,44,0,4411,1,1,1,5132,0
3127,2367,454,385,1,1,15,9,1206,0,0,0,1665,1
9084,8985,2522,295,2,0,29,7,0,0,1,0,6192,1
5316,4799,878,263,2,1,22,6,425,0,1,0,4080,0
1195,220,1242,285,0,0,25,3,0,0,1,1,7456,0
9050,8948,1570,276,1,1,15,10,2034,1,0,0,8214,0
879,8668,2422,127,0,0,27,10,416,1,1,1,8489,0
6989,6657,2415,309,0,0,18,5,0,1,1,0,1736,0
2487,1655,732,319,0,0,14,4,0,0,1,0,9726,0
2840,2048,2833,137,2,1,22,5,0,1,1,0,5820,0
4329,3703,834,357,2,1,42,4,0,1,1,1,8750,0
2930,2148,1671,272,1,1,24,8,1281,0,1,0,5463,0
6424,6030,1238,352,0,1,25,6,0,1,0,0,748,1
2485,1653,526,362,0,0,20,7,3391,0,0,1,6279,0
5747,5277,1583,151,2,1,16,9,672,0,0,1,2528,0
883,8712,2390,252,0,0,27,5,4849,0,1,0,7803,1
4914,4352,1857,343,1,0,29,2,5855,1,1,1,2193,0
