,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7959,7735,1930,165,0,0,22,9,0,1,1,0,7870,0
7344,7052,2444,371,0,1,10,3,0,1,1,0,3759,0
7448,7167,984,300,2,1,18,8,2510,0,0,0,8606,1
83,8223,2064,115,0,0,16,5,5796,0,1,1,3292,0
873,8601,2508,170,0,1,10,8,0,1,1,0,8739,0
9605,9564,2165,345,0,0,11,10,0,1,0,0,4217,0
7635,7375,132,125,0,0,11,3,363,0,1,0,3181,0
4557,3955,319,267,1,1,19,4,4457,1,0,0,8321,0
4500,3893,1272,380,1,1,14,10,5290,0,0,0,6247,0
4647,4055,183,390,0,0,10,5,0,1,1,0,4315,0
2038,1157,2047,230,0,1,29,0,0,0,1,1,1913,1
9694,9662,1501,190,0,1,7,6,5307,1,1,0,2839,0
6909,6569,1423,275,2,1,25,6,0,1,1,0,6059,0
2450,1615,318,198,0,0,28,2,551,1,1,0,6472,0
3954,3285,221,338,0,0,16,10,2670,0,0,1,336,0
2329,1481,2593,459,0,1,17,4,4290,0,1,0,4644,0
9124,9030,997,217,0,1,19,6,3622,1,0,0,3365,0
7044,6719,1548,287,0,1,8,4,0,1,1,0,7174,0
5042,4495,884,459,0,0,15,4,0,1,1,1,680,0
9364,9296,876,216,0,0,31,10,1614,1,1,0,191,0
4746,4165,2350,366,0,1,14,10,0,1,1,0,905,0
9367,9299,2770,238,0,0,22,10,3047,0,1,0,4206,1
9402,9339,2641,419,1,1,51,4,4803,0,1,1,628,0
6491,6104,801,296,0,0,12,7,0,1,0,0,4398,0
6637,6266,1387,459,0,1,18,4,0,1,1,0,5258,0
7225,6920,1248,390,1,1,17,8,5912,1,1,1,4092,0
2401,1561,2868,239,2,1,12,4,0,1,0,1,299,0
5520,5026,2751,179,0,0,43,7,3383,0,1,1,6907,0
1216,244,636,181,0,1,15,6,0,0,0,1,6678,0
8695,8552,347,384,0,1,13,10,0,1,1,0,3830,0
6020,5582,2864,218,0,0,17,3,3716,0,1,0,2254,0
6865,6519,2043,345,1,0,8,0,5571,0,0,1,4874,0
1064,75,2473,332,0,0,2,5,0,1,1,1,2276,0
3786,3098,1394,319,1,0,23,10,3797,1,1,0,6745,1
4410,3793,1807,112,1,1,24,10,3986,0,1,1,2889,0
6859,6513,1674,342,0,0,20,4,4158,0,0,0,5343,0
6760,6403,1804,270,0,1,23,6,0,0,0,1,9329,0
5523,5029,1829,326,0,1,17,5,0,0,1,1,3739,0
5996,5553,1900,247,1,1,44,5,677,1,1,1,8531,0
8833,8706,1587,203,0,1,32,8,5432,0,1,1,4659,0
5888,5433,1003,52,0,0,36,4,3148,0,1,1,8310,1
2161,1294,576,170,1,1,14,7,4404,0,1,0,2228,0
3008,2235,878,388,0,1,44,2,1549,0,0,1,972,0
1105,121,1817,123,0,0,28,4,494,0,1,0,7453,0
6654,6285,651,217,0,0,12,9,5613,0,0,0,2406,0
692,6590,221,354,1,1,18,9,3558,0,0,0,7789,0
9957,9954,2037,242,0,1,7,1,0,0,1,0,37,0
4956,4398,46,269,2,1,15,3,5398,0,0,0,2844,0
6597,6221,929,167,0,1,14,6,5193,0,0,0,2044,0
8480,8314,1615,65,0,1,11,6,533,0,1,1,3002,0
4369,3747,1878,271,0,0,4,3,2181,1,1,1,9866,0
2765,1964,2384,276,0,1,18,10,0,1,1,1,6625,0
3929,3258,1275,255,1,0,18,7,3537,1,1,0,7349,0
7134,6819,2292,131,0,1,23,6,3500,0,1,1,2709,0
8735,8597,422,337,0,1,12,2,1184,0,0,1,6510,0
7530,7259,2831,320,1,0,34,9,3574,0,0,1,1778,0
7528,7256,1120,187,0,1,28,6,1047,0,1,0,7553,0
628,5879,2653,258,0,1,29,1,0,1,1,1,2575,0
2451,1616,2178,164,0,1,6,6,0,1,1,0,5953,0
6239,5825,2179,222,0,1,29,7,3619,0,1,1,8690,0
7012,6684,2470,459,2,1,26,9,0,1,1,1,4650,0
3824,3141,9,276,0,1,26,3,1870,0,0,0,2878,0
8977,8865,2641,240,2,0,13,3,5700,1,1,0,1577,0
2652,1839,1465,210,0,0,20,0,0,1,1,0,3622,0
9107,9011,2880,264,2,1,20,10,0,0,0,1,9462,0
3743,3051,336,264,1,0,14,7,2586,0,1,0,9576,1
2176,1310,1294,308,2,1,17,3,4420,1,1,1,7465,0
9906,9898,2215,188,0,0,20,5,4584,0,1,1,5146,0
9263,9184,1117,151,0,0,13,4,0,1,1,1,863,0
3318,2579,764,238,0,0,22,7,0,1,1,1,2221,0
6343,5940,2601,236,2,0,37,7,0,0,0,0,9539,1
2787,1988,2070,414,0,1,28,7,1456,2,1,0,3464,1
4105,3454,1609,424,2,1,10,7,0,1,0,1,4745,0
6355,5953,529,227,2,1,23,5,1218,0,0,0,2054,0
1676,754,2094,421,2,0,26,9,0,2,1,0,8137,1
3947,3277,2552,291,0,1,43,2,5194,0,1,1,3998,0
4444,3830,415,98,0,0,13,8,3194,0,0,1,7818,0
2936,2154,816,208,0,1,26,2,1505,0,1,1,6148,0
9005,8898,1642,354,2,0,20,8,0,1,1,1,5208,0
7766,7520,172,252,2,1,17,3,0,1,0,0,8197,0
5722,5250,624,290,0,1,16,4,0,1,0,0,7502,0
7441,7160,69,330,0,1,36,6,0,1,1,1,6889,0
2503,1674,1746,85,0,0,14,7,942,0,0,0,700,0
8482,8316,1653,241,0,0,16,3,0,1,0,0,3629,0
2369,1525,1558,257,2,0,36,8,1476,0,1,0,4026,1
4967,4410,1117,230,1,1,22,9,4549,2,1,0,4014,1
5883,5428,1587,104,0,0,20,3,4997,0,1,1,7005,0
2217,1356,2518,275,2,1,17,3,353,0,1,0,4152,0
5847,5388,1017,126,0,0,27,5,0,0,0,0,4034,1
2218,1357,810,342,2,0,13,10,158,0,1,1,878,0
3326,2588,735,246,1,1,32,5,2180,0,0,1,4057,1
6733,6373,1254,277,0,1,10,5,544,0,1,0,5139,0
3583,2873,1123,186,2,1,25,9,5371,0,1,0,2013,1
9824,9807,1700,320,1,1,8,10,2410,0,1,0,5113,0
3619,2914,2856,339,0,1,15,0,0,1,1,0,2679,0
7707,7455,1878,457,2,1,17,6,1622,1,1,0,9137,0
6432,6039,1465,224,1,0,15,4,3070,1,1,1,3968,0
3115,2354,1642,170,0,1,3,5,0,0,1,1,6467,0
85,8445,1906,261,2,0,57,2,0,1,1,1,835,0
5973,5528,1997,281,0,1,19,6,3983,0,1,1,3475,0
2801,2005,2463,107,2,1,11,9,2327,0,1,1,6981,0
3671,2971,112,255,1,0,34,7,929,1,0,1,8217,0
3667,2966,1986,134,1,1,15,5,2588,1,0,0,7454,0
9794,9773,2593,294,2,1,5,6,4350,0,0,0,2325,0
5158,4623,1643,196,0,1,37,10,0,0,1,0,8005,0
5725,5253,1135,116,0,0,15,1,1063,0,0,0,2417,0
4590,3992,2595,244,0,0,60,7,4862,0,1,1,1097,0
2019,1137,2314,315,0,1,12,4,6262,0,1,1,630,0
7831,7593,868,358,0,1,24,3,4914,1,0,1,4744,0
2525,1698,1183,114,0,1,16,2,326,0,0,1,1507,0
8286,8098,2185,241,2,1,10,8,4080,0,1,0,4683,0
9206,9121,1660,233,1,0,34,0,2799,0,0,0,7100,1
3212,2462,1228,220,0,1,17,2,0,0,1,1,5732,1
519,4669,1424,316,0,1,40,7,5767,0,0,1,1509,0
5366,4854,804,279,1,0,24,6,4870,2,1,1,18,0
6762,6405,118,248,0,1,19,6,6245,0,0,1,4065,0
2895,2108,1168,230,1,1,29,8,558,0,1,1,8132,0
244,1613,1649,132,2,1,16,8,0,1,1,0,7866,0
5930,5481,542,435,0,0,12,6,0,1,0,1,3183,0
4714,4130,1356,176,0,0,5,10,5957,0,0,1,8946,0
9567,9521,1756,333,0,1,11,5,0,0,1,0,9424,0
3425,2698,1265,378,1,1,25,5,802,1,1,1,9299,0
6931,6593,1660,140,0,0,19,1,0,0,1,0,6950,0
6720,6359,2051,218,0,1,8,8,0,1,1,0,9925,0
7410,7126,2422,323,2,1,16,6,0,1,1,0,5143,0
6177,5755,1691,340,1,1,19,4,1356,0,0,0,4036,1
7250,6948,1047,213,2,0,10,7,0,1,1,1,8254,0
5509,5014,2595,206,0,1,15,10,0,1,1,0,7137,0
2001,1117,1093,270,0,0,9,4,0,1,1,1,8676,0
885,8734,1405,130,0,1,7,8,0,1,1,1,3202,0
869,8557,2096,44,0,1,18,5,0,0,1,1,5367,0
9688,9655,2764,459,0,1,50,6,4471,0,1,1,4786,0
5720,5248,915,116,2,1,28,7,5925,0,1,1,7252,0
356,2857,2453,459,2,0,39,9,2221,1,1,1,1833,0
9907,9899,1756,90,0,0,10,2,0,1,1,0,2551,0
5451,4949,83,272,0,1,25,5,5681,1,1,0,2781,0
8193,7995,824,201,0,0,48,6,3826,0,1,1,8642,0
6438,6045,491,288,0,0,26,4,1518,1,1,0,3156,0
7704,7452,451,395,2,0,16,10,0,1,1,0,976,0
1275,309,2670,328,0,1,14,10,3653,0,1,1,8685,0
1890,992,1475,340,0,1,15,5,0,1,1,1,8578,0
8686,8542,764,215,0,0,53,9,0,1,1,1,3854,0
6568,6189,1394,333,1,1,36,9,4526,0,1,1,2081,0
9623,9584,72,182,0,0,29,9,4039,0,1,0,6067,0
3563,2851,1299,100,2,0,43,9,0,1,0,1,2242,0
5787,5321,1191,338,1,1,8,5,6186,1,1,0,6596,0
4958,4400,2924,264,0,1,19,7,712,1,1,0,4298,0
1546,610,2455,310,1,0,30,1,5885,0,1,1,1919,0
2380,1537,1839,450,0,1,16,5,0,1,1,0,2348,0
3823,3140,2831,236,0,1,13,9,2344,0,1,0,9809,0
3232,2484,149,168,0,0,16,6,5089,1,1,1,8135,0
8399,8225,773,152,0,0,16,9,0,1,0,1,2576,0
3306,2566,2549,263,0,0,22,4,0,1,1,0,3758,0
492,4368,2574,248,0,0,20,5,5436,1,0,1,1070,0
3499,2781,2616,226,0,1,56,2,0,1,1,1,7384,0
6664,6296,251,312,0,0,24,8,0,1,0,1,8436,0
1116,133,2587,128,0,1,24,9,0,1,1,1,102,0
5637,5155,2878,158,0,0,11,9,0,1,1,1,4951,0
8774,8640,765,61,0,0,15,7,2639,1,1,0,2901,0
6146,5721,812,347,2,0,15,4,1806,1,0,1,5973,0
9867,9854,2771,396,0,1,14,5,0,1,1,1,1837,0
8775,8641,1201,416,1,1,19,2,2526,1,0,1,3995,0
6707,6344,1736,216,1,0,21,9,376,0,1,0,292,1
9948,9944,2052,333,1,0,35,1,3219,1,1,1,1648,0
7965,7741,2025,234,0,0,33,5,2045,1,1,0,9565,1
3645,2942,1725,397,0,1,37,4,0,0,0,1,1862,1
2500,1671,338,320,0,1,20,2,0,1,0,0,7354,0
5677,5199,694,264,1,1,14,10,1062,0,1,0,8978,0
5241,4716,1305,183,0,1,23,1,0,1,0,0,8333,0
6518,6134,1479,130,2,0,31,5,5498,1,0,0,7888,1
2783,1984,556,206,0,0,15,7,2938,1,0,0,8567,0
6158,5734,2913,280,0,1,13,0,1301,0,1,0,3993,0
3809,3125,1751,273,2,1,17,1,1195,0,0,1,3851,0
9428,9367,495,346,0,0,52,10,5676,1,1,1,6765,0
9524,9474,2348,459,1,1,20,6,3661,0,1,0,8755,0
8599,8447,1177,242,0,1,17,4,0,1,1,1,6427,0
1696,776,2298,423,1,1,26,9,6064,1,0,0,429,0
5685,5208,576,314,2,0,29,4,5004,0,0,1,6022,1
8367,8188,2417,108,0,1,42,8,5277,1,1,1,9077,0
5939,5491,1146,375,1,1,12,5,2316,1,1,1,6042,0
2052,1173,120,298,1,1,8,5,1671,0,0,1,2764,0
1776,865,2570,231,0,1,20,6,0,1,0,0,331,0
6560,6181,527,186,0,0,14,1,0,1,1,0,9952,0
3313,2574,942,293,0,1,36,7,0,1,1,1,9735,0
4781,4204,855,459,2,0,35,8,5033,1,0,0,4591,1
8538,8378,645,340,2,0,15,6,3044,1,1,0,3615,0
6781,6426,1663,459,0,0,24,4,0,1,1,1,4260,0
1592,661,802,130,2,1,11,4,4956,0,1,0,3036,0
1723,807,470,239,0,1,24,7,0,1,1,0,3467,0
215,1291,2775,277,1,1,29,8,518,0,0,1,3213,1
6326,5921,46,164,0,1,13,9,3609,0,1,0,2111,0
8256,8065,80,280,2,1,40,1,4623,0,1,1,5637,0
490,4346,1218,200,2,1,11,1,6210,0,1,1,5327,0
9133,9040,738,314,2,1,18,1,920,0,1,1,5640,0
3483,2762,1858,108,2,1,21,7,0,1,1,1,8945,0
5102,4562,1973,271,2,1,2,10,329,1,0,0,8470,0
5187,4655,2573,292,0,0,12,3,0,1,0,1,29,1
3431,2705,1046,77,0,1,18,4,4971,0,0,0,465,0
9198,9111,2436,108,0,0,10,5,3361,0,1,1,5651,0
7710,7459,1750,115,0,0,22,4,0,0,1,1,2508,0
5513,5018,1736,317,0,0,15,9,0,1,0,1,2943,0
25,1779,1642,186,0,1,7,4,0,1,0,1,1382,0
3512,2795,305,415,2,1,0,4,0,1,1,1,9273,0
2409,1570,299,263,1,1,19,3,3594,1,0,0,4784,0
3270,2526,2831,459,0,0,15,8,1455,0,1,0,4665,0
5209,4681,144,311,2,0,20,3,0,0,1,1,3430,0
8711,8571,2661,125,2,0,47,10,175,0,1,0,4532,0
1552,617,563,389,0,1,16,1,0,0,1,1,8016,0
9197,9110,156,166,0,1,16,4,5503,0,1,0,1850,0
8621,8471,2850,177,0,1,15,8,0,1,1,0,2451,0
3871,3193,14,179,2,1,3,8,1290,0,1,1,2716,0
3402,2673,805,299,0,0,8,6,4157,0,1,1,7149,0
4529,3925,2121,273,0,0,26,9,3439,0,1,1,879,1
979,9779,2094,159,0,0,28,8,0,1,1,0,1725,0
2655,1842,159,459,1,1,35,3,5988,1,1,0,6469,0
1847,944,2299,199,2,0,19,0,5017,0,0,1,7844,1
7964,7740,485,173,1,0,12,0,64,1,0,0,1930,0
8240,8048,2845,399,1,1,32,9,1742,0,1,1,4230,1
7145,6831,1628,292,0,1,12,5,1182,0,0,0,4622,0
7299,7003,1542,270,0,1,33,7,3654,0,1,1,8201,0
5721,5249,487,305,1,1,31,6,6171,1,1,0,2942,1
515,4624,219,402,2,1,20,10,0,1,1,0,9328,0
8745,8608,2574,272,2,0,10,9,4964,1,1,0,2033,0
8297,8110,28,193,0,0,17,3,1137,1,0,0,3313,0
1102,118,2593,41,2,1,20,8,0,1,1,0,2851,0
3276,2532,527,403,1,0,36,1,5247,0,1,1,5091,0
7217,6911,468,162,0,1,23,1,0,1,1,0,9468,0
7389,7102,1818,276,2,0,16,6,0,1,1,0,3543,0
9077,8977,1047,339,0,0,18,9,3769,1,1,0,9534,0
8337,8155,2846,143,0,1,23,10,0,1,1,0,2187,0
3996,3331,323,213,0,1,12,6,0,1,1,0,8613,0
194,1057,633,189,2,1,11,10,4976,1,1,0,1600,0
4711,4127,2596,363,0,1,21,4,5216,0,0,0,6320,0
643,6046,447,269,1,0,21,6,2904,0,1,0,4084,1
9089,8991,229,217,0,0,16,5,5725,0,1,1,3811,0
3285,2542,1361,344,1,0,25,10,6297,0,0,0,4698,1
3116,2355,1232,362,0,0,21,8,4063,0,1,1,3590,0
6476,6087,2570,348,0,1,22,5,0,1,0,0,4062,0
3575,2864,2761,249,0,0,48,10,1286,0,0,1,4702,0
9023,8918,1257,272,0,1,10,5,0,1,1,1,1350,0
4320,3693,1263,310,1,1,18,8,6061,1,1,0,4926,0
9992,9993,540,335,2,1,18,3,0,0,1,0,5267,0
2207,1345,1637,65,0,0,15,1,4720,0,0,0,7653,0
4552,3950,279,219,0,0,7,3,0,1,1,0,1337,0
7316,7021,188,402,1,1,36,3,2423,0,0,0,4785,1
3718,3023,1256,177,0,1,12,9,5178,1,1,1,5913,0
972,9701,2094,244,1,1,25,6,5339,1,0,0,2991,0
4579,3980,1949,143,0,1,34,1,0,2,1,1,255,1
719,6891,1357,230,0,0,25,6,0,0,1,1,7035,0
9017,8911,789,439,1,0,22,9,5300,0,0,1,5263,0
6155,5731,888,368,0,1,8,5,0,1,1,0,2001,0
9430,9370,1177,362,0,1,15,6,1856,1,1,1,9025,0
3896,3220,439,350,0,0,3,10,0,1,0,1,2216,0
2803,2007,2789,314,1,0,25,8,5382,0,1,1,193,0
2566,1743,2878,269,1,0,11,7,4648,0,1,1,1341,0
4025,3365,1184,269,0,1,45,9,3090,0,1,1,6778,0
6198,5778,1642,182,1,1,13,0,2868,0,1,1,8322,0
32,2557,2364,162,1,1,23,10,796,1,0,0,8969,0
8307,8122,502,227,0,1,12,4,2809,0,1,1,6145,0
8831,8704,2645,208,0,0,23,3,5851,0,1,0,893,0
9818,9800,2878,167,0,1,13,8,0,0,1,0,5446,0
4063,3407,2100,298,0,0,40,6,0,1,0,1,7171,0
8948,8833,774,192,0,1,30,4,5844,0,1,0,7743,1
5540,5048,2662,346,0,1,25,0,5385,0,1,0,6620,1
1697,777,2885,292,0,1,12,9,848,1,0,0,5796,0
2792,1994,2646,144,0,0,27,3,0,1,0,1,3909,0
2222,1362,1589,320,1,1,25,3,4824,1,1,1,4179,0
5818,5356,2431,201,1,0,16,7,147,1,1,1,166,0
9662,9627,958,357,2,1,21,4,0,1,1,1,1354,0
3764,3074,1623,446,0,1,31,9,243,0,1,1,7232,0
3866,3187,2919,156,0,0,11,7,322,0,1,1,6485,0
6421,6027,2420,225,0,1,5,9,5182,0,1,1,7904,0
9399,9336,2661,303,0,1,21,6,5299,0,1,1,5821,0
8938,8822,2287,302,2,1,29,9,577,0,1,1,8873,0
6671,6304,164,286,0,0,31,4,0,1,1,1,4853,0
7978,7755,2349,217,1,0,12,3,5832,1,1,0,1866,0
3758,3067,2666,123,0,1,20,5,965,0,1,0,3719,1
9774,9751,2660,288,0,1,24,1,0,1,0,0,8401,0
3227,2478,374,300,0,1,8,10,2991,0,1,0,2988,0
7802,7561,441,382,2,1,45,10,882,0,1,1,9615,0
3923,3251,1888,373,0,1,23,8,0,1,0,0,1972,0
3904,3230,933,307,1,1,37,9,4061,1,1,1,2520,0
2277,1422,750,341,0,0,25,7,0,1,1,0,8077,0
6810,6459,2656,155,1,0,24,10,5633,1,1,0,7594,0
1401,450,387,229,2,0,25,3,0,1,1,0,5586,0
739,7113,2061,301,0,0,10,9,6038,1,1,0,6866,0
4266,3632,667,145,0,0,17,9,0,0,1,0,3980,1
9861,9848,2728,153,0,1,20,9,0,0,1,1,9913,0
7352,7061,1443,335,0,0,20,5,0,1,0,0,8188,0
7518,7245,1952,109,1,1,12,3,2112,1,1,1,8241,0
3851,3171,491,240,0,1,8,1,3796,0,0,1,1336,0
8631,8482,1019,241,1,1,12,3,5168,1,0,1,4597,0
2661,1849,737,351,0,0,10,3,4746,0,1,0,508,1
6504,6119,547,230,0,1,14,1,0,1,1,1,3806,0
9799,9780,1669,262,0,1,28,0,1578,0,1,0,8753,1
674,6390,1146,138,2,1,17,6,0,1,1,1,4827,0
7105,6787,1947,185,2,1,27,6,2786,0,0,0,1995,0
6360,5959,2107,22,1,1,21,1,2587,1,1,1,3276,0
3841,3160,2195,262,0,0,42,3,1672,3,1,1,2149,1
1815,909,466,119,0,1,14,10,244,0,1,1,6952,0
9489,9435,1551,400,0,0,15,4,0,0,1,1,2514,1
9838,9822,2268,190,1,1,21,1,1751,0,0,0,3420,1
9201,9116,1589,67,1,0,25,1,519,1,1,0,35,0
4653,4062,2458,98,0,0,33,4,0,1,0,1,4108,1
8692,8549,515,459,0,0,14,9,0,1,1,1,7485,0
2100,1227,2655,368,0,1,22,5,0,1,1,0,1390,0
7711,7460,441,221,1,1,28,10,4259,0,1,1,9857,1
1673,751,1551,261,1,0,8,1,2654,0,1,1,4405,0
2101,1228,1895,287,2,0,31,9,0,1,0,1,9908,0
4213,3574,120,376,0,0,16,9,0,1,1,0,9723,0
6958,6622,1642,288,2,1,15,5,6103,0,1,0,990,0
1548,612,721,277,2,1,7,9,0,1,1,1,1987,0
9550,9503,849,378,0,0,22,10,2814,0,1,1,7207,0
3323,2585,2179,96,2,0,13,1,0,1,1,0,3267,0
9583,9539,99,211,2,1,16,9,6260,0,1,0,6606,0
355,2846,2249,148,0,1,12,0,0,1,1,0,3381,0
5184,4652,1995,337,0,0,10,5,3389,1,1,0,6242,0
1461,516,2761,220,2,1,16,5,0,1,1,0,3926,0
7624,7363,40,337,0,0,51,1,0,1,1,1,1803,0
9385,9319,292,296,1,1,26,9,6056,1,1,1,4375,0
3220,2471,245,185,1,1,12,8,2677,1,0,0,9664,0
939,9335,2878,333,0,0,19,2,5080,0,1,0,3200,0
5147,4611,1188,278,0,0,20,10,1782,0,1,0,1734,0
5923,5473,391,360,0,0,30,10,0,0,1,0,2114,1
7883,7650,1362,160,0,0,27,7,0,1,1,1,7240,0
1751,838,2387,150,0,1,11,8,2283,0,0,0,9219,0
9468,9411,464,222,1,0,27,10,3424,1,1,0,6343,0
7597,7332,2523,345,0,1,11,5,0,1,0,0,7270,0
1772,861,1001,265,1,1,9,5,1511,1,1,1,3375,0
1196,221,2810,327,1,1,10,5,5035,0,1,0,6033,0
1878,978,2389,257,2,1,17,8,0,1,1,1,8763,0
2668,1856,1324,133,0,1,34,3,5690,0,1,0,4099,1
3171,2416,941,424,0,0,38,4,0,2,1,1,9695,1
2016,1133,2905,305,0,1,10,5,4536,0,1,1,938,0
2005,1121,2796,394,1,0,14,4,2025,1,0,1,7319,1
8272,8083,2628,362,1,1,14,6,4216,0,1,0,2754,0
3893,3217,525,152,0,0,24,6,0,1,0,0,123,0
9991,9992,29,206,0,0,35,5,5713,0,1,0,8275,1
3237,2489,1371,411,2,1,20,8,0,1,0,1,7613,0
4424,3808,2132,210,1,0,29,1,3426,0,1,1,7600,0
4744,4163,1750,366,0,0,33,1,0,0,1,1,5697,1
2078,1201,2037,249,0,1,45,3,5079,1,1,1,721,1
5219,4692,106,234,0,0,20,8,0,0,1,0,3601,0
396,3301,1423,166,0,1,15,4,4898,0,1,1,6479,0
2788,1989,1702,149,1,1,21,1,5480,0,1,0,805,0
8877,8754,2592,421,2,0,6,1,5910,0,0,0,9053,0
8638,8489,422,235,1,1,9,5,1202,1,0,1,5905,0
4072,3417,876,419,0,0,20,10,3982,0,1,1,9632,0
5574,5085,99,112,2,0,18,10,0,1,1,1,3472,0
8369,8191,1438,293,1,1,19,1,2225,1,1,1,6083,1
9507,9455,693,417,0,1,23,0,0,0,1,1,8860,0
5355,4842,2863,206,0,0,11,1,2673,0,1,0,3225,0
7233,6929,2389,180,0,1,20,1,1739,0,1,1,3062,0
9483,9428,2846,301,0,0,18,4,5362,0,0,1,4353,0
6820,6470,1046,137,0,1,11,4,197,0,1,0,7512,0
1519,581,1627,153,0,0,46,4,1987,0,1,1,670,1
8196,7998,1498,197,0,1,12,4,1193,0,0,0,4257,0
1378,423,1336,324,2,0,17,5,4828,1,1,1,5534,0
5672,5194,1716,228,0,1,11,6,0,1,1,0,5216,0
1023,30,1686,251,0,1,14,4,0,1,1,1,9352,0
2587,1766,1252,172,0,1,15,9,0,1,0,1,8243,0
7042,6717,2671,153,0,1,26,1,0,1,0,0,8264,0
5621,5138,552,178,0,0,26,5,0,1,0,0,1935,0
7637,7377,2456,375,0,1,14,7,4696,0,1,1,157,0
5008,4457,32,143,0,1,18,5,1620,0,1,0,6431,0
2857,2066,460,143,2,1,33,4,0,1,0,1,5594,0
8254,8063,2867,246,1,1,10,4,1940,0,1,1,3672,0
5771,5304,2354,232,2,1,26,1,5517,0,0,1,8922,0
5842,5383,1700,217,2,0,20,10,164,0,0,1,7606,0
8027,7811,124,293,2,1,21,5,4784,1,0,0,3197,1
5832,5372,1673,318,0,1,8,7,4118,0,0,1,6841,0
1629,703,1335,345,1,1,28,6,2576,0,1,1,8741,1
4888,4322,2575,46,0,1,31,10,921,1,0,1,3670,0
4526,3921,787,407,0,1,16,10,4037,0,1,0,5047,0
3523,2807,670,444,0,1,17,7,2242,0,1,0,6027,0
5904,5452,152,301,1,1,27,7,3382,3,1,0,4889,1
7781,7537,2337,314,0,1,16,8,1437,0,1,0,5797,0
3607,2900,2899,291,0,1,19,6,0,1,0,1,726,0
9418,9356,226,248,2,0,9,3,0,0,1,1,9032,0
5220,4693,2593,180,1,1,19,10,3211,2,1,0,261,1
234,1502,2473,194,0,0,49,6,1114,1,0,1,9619,0
7755,7508,2435,284,0,1,16,9,0,1,1,1,4712,0
3796,3109,1949,146,0,1,8,8,483,0,0,0,223,0
4118,3468,866,138,0,1,10,10,0,1,1,1,7317,0
6318,5912,633,347,1,0,39,10,3749,0,0,0,3070,1
5001,4450,1335,363,2,1,17,5,0,1,1,1,9831,0
3800,3115,1956,459,0,0,10,3,0,1,1,1,6566,0
7809,7569,1086,188,2,1,25,3,3606,0,1,1,5454,1
3899,3225,1604,361,0,0,18,3,1611,0,1,0,1373,0
5024,4475,883,354,1,0,26,0,1584,0,1,1,6308,1
1948,1056,900,289,2,1,17,10,0,1,0,0,2475,0
6361,5960,374,25,1,0,7,0,6223,1,1,1,3357,0
470,4124,2436,240,2,1,9,2,2835,0,1,1,4245,0
9944,9940,396,353,1,1,23,8,4735,1,1,1,2161,0
3492,2772,1242,264,0,0,27,8,4920,0,0,1,7025,0
6091,5660,542,459,1,0,15,3,5520,0,0,1,8576,0
2671,1860,421,408,2,1,17,8,0,1,0,1,2298,0
9800,9781,1549,371,2,0,17,4,1563,2,1,1,7007,1
2224,1364,542,240,2,1,37,10,6353,0,1,0,824,0
1106,122,1904,287,0,0,20,3,0,1,0,0,853,0
2188,1323,86,317,2,0,14,9,4711,0,1,1,1133,0
818,7990,1465,106,2,1,9,10,5231,0,1,1,3605,0
5571,5082,1941,293,2,0,20,4,2834,2,1,0,6611,1
4523,3918,480,269,1,0,34,5,5651,0,1,0,9477,0
5793,5328,1756,372,2,0,14,9,0,1,1,0,3724,0
9381,9315,1954,374,2,1,27,3,5859,0,1,1,7011,0
8780,8647,537,429,1,1,21,10,890,0,1,0,3747,1
7459,7180,2241,254,2,0,11,5,0,1,1,1,8539,0
2624,1808,94,214,2,0,11,4,1353,0,0,0,6671,0
7094,6774,597,249,0,0,49,4,0,0,0,1,6788,0
9392,9327,1536,141,2,0,21,0,0,1,1,0,9742,0
9916,9909,834,225,2,0,26,8,4751,1,1,1,2104,0
9119,9025,2457,340,2,0,22,6,4510,0,1,1,3321,1
888,8767,111,342,1,1,56,4,498,0,1,1,1948,0
2437,1600,1966,190,0,1,23,9,0,1,0,0,6070,0
6056,5621,1254,377,0,1,7,7,0,1,1,1,5612,0
7064,6741,2849,327,0,0,21,4,0,1,1,1,2558,0
817,7979,465,189,1,0,24,3,1913,0,0,0,218,1
8934,8818,2415,455,0,0,19,7,2240,0,1,1,6700,0
3414,2686,2463,266,0,0,19,3,0,1,1,1,8665,0
6352,5950,2253,350,0,1,20,10,0,1,1,0,2478,0
2341,1494,2779,326,0,0,7,8,673,1,1,0,4974,0
9029,8925,343,203,1,1,0,1,2719,0,1,0,3746,0
3167,2411,2199,246,0,0,30,8,2574,1,1,1,1819,1
1809,903,1761,248,0,0,32,7,1228,1,1,1,7344,0
8035,7820,360,186,0,0,12,9,5908,1,0,1,1506,0
1264,297,993,446,2,1,13,10,340,0,0,1,7231,0
5086,4543,1154,328,2,1,32,3,0,1,0,0,462,0
9675,9641,2453,344,2,1,21,1,4957,0,1,0,6632,0
5835,5375,900,218,2,1,19,6,2450,0,1,1,5898,0
5194,4663,1382,305,0,1,9,5,5682,1,0,0,5309,0
4449,3836,2728,275,0,1,18,4,0,1,1,0,6362,0
4945,4386,577,138,0,0,13,3,4329,1,1,1,7809,0
4045,3387,1450,296,2,0,18,6,0,0,1,0,4269,0
6503,6118,294,64,1,0,19,7,4483,0,0,1,7413,0
